len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
0.0;10.0;53.7260597;86.8448053;216.0;;68.4;0.0;45.125;-0.15091261343938;-1.0349750178443968;0.0101967982053635;Груженный движется вперед;95;7530G;240;1308.0;16.0;25.0;800.0;33.0;800.0;30.0;868.0;49.0;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.050138888888888886;8.1;5.9;13.2;7.9;-0.5585658475973534;-6.571807401300099;-1.3468441440664216;0.05564677978471788;-1.9869626726551997;8.555;5.9;14.21;9.8;point_60%;5.9;9.8;1;0;0;0;-;0.0;0;0;0;0
12.0;9.0;53.7259585;86.8447297;215.0;;68.4;12.317035754377287;139.10000000000002;-0.078515346181299;-1.0359946976649332;-0.020393596410727;Груженный движется вперед;95;7530G;240;1068.0;52.0;100.0;800.0;33.0;800.0;30.0;868.0;49.0;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.16605555555555557;7.3;4.9;12.1;10.7;1.1245000688857494;-5.257296835319867;-1.1684818393480942;-0.19318484835725636;-1.9601138863537702;5.9;5.9;14.21;9.8;point_60%;5.9;9.8;1;0;0;0;-;0.0;0;0;0;0
22.0;9.0;53.725875;86.8446718;217.0;;68.4;10.04718094742987;41.6;-0.0836137452839808;-1.0003059039461608;0.0152951973080452;Груженный движется вперед;95;7530G;240;1000.5;33.0;71.0;800.0;33.0;800.0;30.0;868.0;49.0;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.2122777777777778;6.7;6.9;14.7;6.0;-0.8729700577631818;-4.244033486405803;-0.9563875811377995;-0.3889155544327911;-2.2469428171484394;5.9;5.9;14.21;9.8;point_60%;5.9;9.8;1;0;0;0;-;0.0;0;0;0;0
33.0;8.0;53.7258031;86.8445743;210.0;;68.8;10.261673248669775;46.875;-0.0938105434893443;-1.023758539818497;0.0805547058223717;Груженный движется вперед;95;7530G;240;1304.0;16.0;25.5;800.0;33.0;800.0;30.0;868.0;49.0;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.2643611111111111;10.6;7.1;10.1;13.3;-4.480369491229785;-3.5047530996456686;-0.7148125057499986;-0.5266725611553159;-1.9065108632542946;10.325000000000001;5.9;9.8;14.21;point_60%;5.9;9.8;1;0;0;0;-;0.0;0;0;0;0
40.0;7.0;53.7257407;86.8445375;215.0;;69.2;7.357165894215881;39.5;-0.037728153359845;-0.9992862241256244;0.023452635872336;Груженный движется вперед;95;7530G;240;1307.0;14.0;21.5;800.0;33.0;800.0;30.0;868.0;49.0;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.3192222222222222;7.4;7.6;12.3;7.6;-1.3434932084039783;-3.0121914201272246;-0.44800774949915223;-0.6015830912382606;-2.105055050582392;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
48.0;4.0;53.7256773;86.8444741;208.0;;69.6;8.20055015302249;65.42500000000001;0.0122361578464362;-0.9850107066381156;0.0642398286937901;Груженный движется вперед;95;7530G;240;1315.0;22.0;34.0;800.0;33.0;800.0;30.0;868.0;49.0;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.41009027777777773;7.4;7.3;10.0;10.0;-3.7311099403308132;-2.739084192938233;-0.16022444869972152;-0.6087743673950545;-1.7894731252632727;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
53.0;3.0;53.7256363;86.8444587;213.0;;69.6;4.675522189550456;101.66250000000001;-0.0224329560517997;-1.0196798205363515;0.0061180789232181;Груженный движется вперед;95;7530G;240;1163.0;37.0;67.0;800.0;33.0;800.0;30.0;868.1379310344828;49.01724137931034;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.5512881944444444;7.0;6.7;11.6;8.0;-0.34368739157972095;-2.6581671631664534;0.14428626033383285;-0.5433736123391276;-1.835845156210763;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
58.0;4.0;53.725589;86.844437;219.0;;68.8;5.456026891224104;137.9;-0.0622004690527174;-1.0166207810747423;-0.0346691138982359;Груженный стоит;95;7530G;240;1053.0;52.0;100.0;800.0;33.0;800.0;30.0;868.2758620689655;49.03448275862069;876.0;47.0;24.0;45.0;872.0;47.0;/home/pi/adviser/route31;[];0.6662048611111111;6.6;5.5;11.5;8.1;1.9495186278541259;-2.742176075899648;0.4612732412870497;-0.4005080487839093;-1.8293926691651432;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
64.0;4.0;53.7255427;86.8444163;217.0;;68.4;5.331450885216748;200.175;-0.0448659121035994;-0.9941878250229428;-0.0795350260018354;Груженный движется вперед;95;7530G;240;1337.0;71.0;91.0;800.0;33.0;800.0;30.0;868.4137931034483;49.05172413793103;876.0;47.0;24.0;45.0;872.2033898305085;47.016949152542374;/home/pi/adviser/route31;[];0.8886215277777778;3.9;5.3;12.9;6.0;4.569290543393952;-2.963846676225577;0.7864853578454685;-0.17530489944282912;-1.6581892411386319;5.9;5.9;14.21;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
70.0;9.0;53.7254826;86.8444074;216.0;;68.0;6.716045296656019;318.175;-0.0723972672580809;-1.0013255837666972;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1496.0;87.0;99.0;800.0;33.0;800.0;30.0;868.551724137931;49.06896551724138;876.0;47.0;24.0;45.0;872.4067796610169;47.03389830508475;/home/pi/adviser/route31;[];1.6840590277777778;5.8;5.0;11.4;8.2;3.777135363613855;-3.295914709232002;1.115671473694628;0.137108612970683;-1.7455208368538107;5.9;5.9;14.21;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
99.0;15.0;53.7252272;86.8443312;217.0;;68.0;28.87105387145601;199.2;-0.0662791883348628;-1.0166207810747423;-0.0305903946160905;Груженный движется вперед;95;7530G;240;1252.0;63.0;99.0;800.0;33.0;800.0;30.0;868.6896551724138;49.08620689655172;876.0;47.0;24.0;45.0;872.6101694915254;47.05084745762712;/home/pi/adviser/route31;[];1.9053923611111112;7.5;7.7;17.5;8.2;1.719876412319569;-3.711115920006685;1.4445804525200672;0.5416052657431977;-1.8373116761050334;5.9;8.555;14.21;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
116.0;14.0;53.7250846;86.8442654;217.0;;68.0;16.455391865563175;106.05;-0.0101967982053635;-1.113490364025696;-0.0367084735393086;Груженный движется вперед;95;7530G;240;1153.0;51.0;98.0;800.0;33.0;800.0;30.0;868.8275862068965;49.10344827586207;876.0;47.0;24.0;45.0;872.8135593220339;47.067796610169495;/home/pi/adviser/route31;[];2.0232256944444447;9.6;8.8;12.9;12.4;1.8881088973242197;-4.182186053637382;1.7689611580073257;1.043057836161285;-1.9759523565684423;10.325000000000001;8.555;14.21;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
138.0;14.0;53.7248985;86.8441305;218.0;;68.0;22.541868842959957;334.79999999999995;-0.0836137452839808;-1.009483022330988;-0.0632201488732537;Груженный движется вперед;95;7530G;240;1501.5;92.0;100.0;800.0;33.0;800.0;30.0;868.9655172413793;49.12068965517241;876.0;47.0;24.0;45.0;873.0169491525423;47.08474576271186;/home/pi/adviser/route31;[];2.3952256944444446;7.3;5.4;14.6;11.5;3.571342597465712;-4.681860855211863;2.084562453841942;1.6463391015115154;-2.1050647980179464;5.9;5.9;14.21;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
157.0;14.0;53.7247559;86.8439879;219.0;;68.4;18.444870827786517;48.4;-0.0968695829509534;-1.0023452635872336;-0.0326297542571632;Груженный движется вперед;95;7530G;240;1395.0;17.0;19.0;800.0;33.0;800.0;30.0;869.1034482758621;49.13793103448276;876.0;47.0;24.0;45.0;873.2203389830509;47.101694915254235;/home/pi/adviser/route31;[];2.4490034722222225;5.3;5.9;14.7;5.2;1.8558738800486259;-5.18287606981798;2.387133203709502;2.3563218390805125;-1.9425187201398182;5.9;5.9;14.21;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
175.0;14.0;53.7246058;86.843889;212.0;;69.2;17.934182710405405;19.325;-0.113184460079535;-1.0003059039461608;0.0428265524625267;Груженный движется вперед;95;7530G;240;1337.0;8.0;10.0;800.0;33.0;800.0;30.0;869.2413793103449;49.1551724137931;876.0;47.0;24.0;45.0;873.4237288135594;47.11864406779661;/home/pi/adviser/route31;[];2.4704756944444446;8.8;7.0;17.1;4.2;-2.436007700020785;-5.513988615613949;2.722369170859027;3.2766283524904933;-1.9047712399494388;8.555;5.9;17.150000000000002;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
189.0;13.0;53.724482;86.8438164;213.0;;70.0;14.587594721295536;20.2;-0.1570306923625981;-0.9416743142653208;-0.0183542367696543;Груженный движется вперед;95;7530G;240;1223.5;11.0;18.0;800.0;33.0;800.0;30.0;869.3793103448276;49.172413793103445;876.0;47.0;24.0;45.0;873.6271186440678;47.13559322033898;/home/pi/adviser/route31;[];2.49853125;9.2;6.2;19.2;5.9;1.1014093769842084;-5.675855715020975;3.1231485780709933;4.373180076628447;-2.21157680599043;8.555;5.9;17.150000000000002;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
203.0;14.0;53.7243837;86.8436925;209.0;;70.4;13.650801627374003;309.70000000000005;-0.2080146833894157;-0.9146527990211074;-0.0825940654634444;Груженный движется вперед;95;7530G;240;1501.0;86.0;99.0;800.0;33.0;800.0;30.0;869.5172413793103;49.189655172413794;876.0;47.0;24.0;45.0;873.8305084745763;47.152542372881356;/home/pi/adviser/route31;[];2.8426423611111113;9.0;4.2;16.9;4.3;5.032063116214919;-5.831226591458967;3.449837199720057;5.582375478927323;-2.7174425035693766;8.555;5.9;17.150000000000002;9.8;point_60%;5.9;9.8;2;0;0;0;-;0.0;0;0;0;0
218.0;11.0;53.7243277;86.8434829;211.0;;70.0;15.147689022016252;334.45;-0.1560110125420618;-0.986030386458652;-0.0703579076170082;Груженный движется вперед;95;7530G;240;1793.0;78.0;80.0;800.0;33.0;800.0;30.0;869.6551724137931;49.206896551724135;876.0;47.0;24.0;45.0;874.0338983050848;47.16949152542373;/home/pi/adviser/route31;[];3.2142534722222225;6.4;4.6;13.4;6.3;4.031425073470324;-6.011670085189426;3.403487568568207;6.950191570881375;2.9865741008920317;5.9;5.9;17.150000000000002;9.8;point_60%;5.9;9.8;2;13;0;1;[53.72452646591503, 86.84342737302278];22.427125599099536;0;0;0;0
232.0;12.0;53.7243472;86.843272;211.0;;69.6;14.059647128390685;426.0;-0.1244009381054349;-0.974813908432752;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1783.5;98.0;100.0;800.0;33.0;800.0;30.0;869.7931034482758;49.224137931034484;876.0;47.0;24.0;45.0;874.2372881355932;47.186440677966104;/home/pi/adviser/route31;[];3.8059201388888892;5.2;5.8;14.7;3.6;4.863243149499477;-5.898494184436004;3.470489734315808;8.341762452107458;2.2384496903239057;5.9;5.9;17.150000000000002;9.8;point_60%;5.9;9.8;2;13;0;1;-;0.0;0;0;0;0
251.0;13.0;53.7244789;86.8430965;213.0;;69.2;18.66990171639332;390.35;-0.1325583766697257;-0.986030386458652;-0.0723972672580809;Груженный движется вперед;95;7530G;240;1833.0;82.0;100.0;800.0;33.0;800.0;30.0;869.9310344827586;49.241379310344826;876.0;47.0;24.0;45.0;874.4406779661017;47.20338983050848;/home/pi/adviser/route31;[];4.7817951388888895;4.5;6.1;16.4;3.6;4.1619820834519095;-5.556286119455277;3.3414130535437723;9.796934865900592;1.3421277746094928;5.9;5.9;17.150000000000002;9.8;point_60%;5.9;9.8;2;13;0;1;-;0.0;0;0;0;0
299.0;18.0;53.7249009;86.8432625;216.0;;68.4;48.23318797550689;421.375;-0.0152951973080452;-0.9901091057407974;-0.0550627103089629;Груженный движется вперед;95;7530G;240;1824.0;90.0;100.0;800.0;33.0;800.0;30.0;870.0689655172414;49.258620689655174;876.0;47.0;24.0;45.0;874.6440677966102;47.220338983050844;/home/pi/adviser/route31;[];5.601135416666668;5.8;5.0;10.8;9.2;3.1827192292169935;-5.2083292051695995;3.2597452218232417;11.352490421456181;1.3537197327769923;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
332.0;20.0;53.7251866;86.843369;219.0;;68.0;32.56887297789685;417.1;-0.0265116753339451;-1.012542061792597;-0.0693382277964719;Груженный движется вперед;95;7530G;240;1826.0;89.0;100.0;800.0;33.0;800.0;30.0;870.2068965517242;49.275862068965516;876.0;47.0;24.0;45.0;874.8474576271186;47.23728813559322;/home/pi/adviser/route31;[];6.064579861111112;5.5;5.3;11.6;9.4;3.916124178269789;-5.009362001150146;3.2275924922342405;12.97701149425315;1.1470940057284744;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
358.0;23.0;53.725402;86.8435332;219.0;;67.8;26.304680100517437;430.575;-0.03874783318038135;-1.0502702151524423;-0.0499643112062812;Груженный движется вперед;95;7530G;240;1786.0;98.0;100.0;800.0;33.0;800.0;30.0;870.4137931034483;49.30172413793103;876.0;47.0;24.0;45.0;875.1525423728814;47.26271186440678;/home/pi/adviser/route31;[];6.542996527777779;6.3;5.8;12.5;10.2;2.7218191494675437;-4.660053724728324;3.284880348432666;14.637547892720617;1.2636689075298904;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
390.0;25.0;53.7256779;86.8436811;221.0;;67.6;32.22134509802919;410.0;-0.0560823901294993;-0.9758335882532884;-0.061180789232181;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;800.0;33.0;800.0;30.0;870.6206896551724;49.327586206896555;876.0;47.0;24.0;45.0;875.457627118644;47.28813559322034;/home/pi/adviser/route31;[];6.998552083333335;6.0;5.3;12.1;10.5;3.581621567628885;-4.222093451848483;3.330739214921561;16.25363984674364;1.2898278858521814;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
419.0;25.0;53.7259278;86.843803;219.0;;67.2;28.954605389488282;414.2;-0.0591414295911083;-1.0135617416131335;-0.0693382277964719;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;800.0;33.0;800.0;30.0;870.7586206896551;49.3448275862069;876.0;47.0;24.0;45.0;875.6610169491526;47.30508474576271;/home/pi/adviser/route31;[];7.458774305555557;5.8;4.9;10.9;8.3;3.9069085825643497;-3.7516424129325925;3.3599165022153135;17.941762452107657;1.248098536783675;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
447.0;23.0;53.7261633;86.8439361;218.0;;67.2;27.643033529471126;412.325;-0.0632201488732537;-0.9982665443050882;-0.0672988681553992;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;800.0;33.0;800.0;30.0;870.8965517241379;49.36206896551724;876.0;47.0;24.0;45.0;875.8644067796611;47.32203389830509;/home/pi/adviser/route31;[];7.9169131944444455;5.5;4.6;10.9;8.3;3.849113178267952;-3.0149744408761707;3.3630580483949495;19.659770114942944;1.14608140808573;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
473.0;21.0;53.7263806;86.8441022;217.0;;67.2;26.54884711178138;410.35;-0.0244723156928724;-0.9839910268175792;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;800.0;33.0;800.0;30.0;871.0344827586207;49.37931034482759;876.0;47.0;24.0;45.0;876.0677966101695;47.33898305084746;/home/pi/adviser/route31;[];8.486843750000002;5.6;5.2;10.2;9.2;3.2610272725379597;-2.4719503714760993;3.485490364797457;21.409961685824207;1.1650666337216737;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
496.0;21.0;53.7265675;86.8442379;218.0;;67.2;22.644364554577987;410.25;-0.0479249515652085;-1.01458142143367;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;800.0449438202247;33.03370786516854;800.0;30.0;871.1724137931035;49.39655172413793;876.0;47.0;24.0;45.0;876.271186440678;47.355932203389834;/home/pi/adviser/route31;[];8.942677083333335;5.2;5.2;10.5;8.4;2.9309385035832656;-1.9154576939064596;3.512860955363082;23.193103448276354;1.2068750261600825;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
522.0;22.0;53.7267831;86.8443767;218.0;;66.8;25.68291646126706;409.775;-0.0316100744366268;-0.9962271846640156;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;800.0898876404494;33.06741573033708;800.0;30.0;871.3103448275862;49.41379310344828;876.0;47.0;24.0;45.0;876.4745762711865;47.3728813559322;/home/pi/adviser/route31;[];9.397982638888891;5.6;5.8;10.7;8.6;3.220435187561501;-1.4762657883985848;3.2195278200933837;25.008429118774472;1.140237717304031;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
550.0;25.0;53.727012;86.8445544;218.0;;66.8;28.04067293149875;387.075;-0.0295707147955541;-1.0074436626899153;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1648.0;97.0;100.0;800.1348314606741;33.10112359550562;800.0;30.0;871.448275862069;49.43103448275862;876.0;47.0;24.0;45.0;876.6779661016949;47.389830508474574;/home/pi/adviser/route31;[];9.828065972222225;5.8;5.3;11.5;8.8;2.027987682601218;-1.251675978346783;3.0075655421501315;26.720306513410527;1.1756595155475837;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
581.0;26.0;53.7272723;86.8447379;216.0;;66.8;31.396241318226927;212.475;-0.0193739165901906;-1.0084633425104517;-0.061180789232181;Груженный движется вперед;95;7530G;240;1695.0;58.0;58.5;800.1797752808989;33.13483146067416;800.0;30.0;871.5862068965517;49.44827586206897;876.0;47.0;24.0;45.0;876.8813559322034;47.40677966101695;/home/pi/adviser/route31;[];10.064149305555558;6.1;5.3;10.4;9.1;3.471088569612313;-1.390468338364915;3.0016133014984545;28.39310344827646;1.1263088680380946;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
613.0;27.0;53.7275349;86.8449493;217.0;;67.0;32.37926958344719;411.05;-0.04384623228306305;-1.024268379728765;-0.0514938309370857;Груженный движется вперед;95;7530G;240;1714.5;97.5;100.0;800.2471910112359;33.18539325842697;800.0;30.0;871.7931034482758;49.474137931034484;876.0;47.0;24.0;45.0;877.1864406779662;47.432203389830505;/home/pi/adviser/route31;[];10.52087152777778;6.3;5.5;10.7;9.8;2.8754227163315944;-1.4208244377404373;2.920528261323455;29.95172413793167;1.1946714557395066;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
650.0;27.0;53.7278429;86.8451549;219.0;;67.2;36.86397887866078;419.8;-0.0326297542571632;-0.9911287855613338;-0.0346691138982359;Груженный движется вперед;95;7530G;240;1746.5;98.0;100.0;800.314606741573;33.235955056179776;800.0;30.0;872.0;49.5;876.0;47.0;24.0;45.0;877.4915254237288;47.45762711864407;/home/pi/adviser/route31;[];10.987315972222225;5.5;5.8;11.5;8.4;2.0022726484953584;-1.4313537804161065;3.014580006727203;31.497318007663498;1.1778124232758065;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
681.0;26.0;53.7280995;86.8453347;218.0;;67.2;30.922269161729016;406.15;-0.0326297542571632;-1.0074436626899157;-0.0448659121035994;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;800.3595505617977;33.26966292134831;800.0;30.0;872.1379310344828;49.51724137931034;876.0;47.0;24.0;45.0;877.6949152542373;47.47457627118644;/home/pi/adviser/route31;[];11.551413194444446;5.5;5.5;10.8;8.2;2.548614346115644;-1.5532776126689278;3.157282063875158;33.0183908045984;1.0365654127742112;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;1;0;0;0
707.0;22.0;53.7282994;86.8455346;218.0;;66.8;25.85591168567451;430.625;0.0050983991026817;-0.9676761496889976;-0.0530233506678902;Груженный движется вперед;95;7530G;240;1777.0;98.0;100.0;800.4044943820224;33.30337078651685;800.0;30.0;872.2758620689655;49.53448275862069;876.0;47.0;24.0;45.0;877.8983050847457;47.49152542372882;/home/pi/adviser/route31;[];12.02988541666667;5.3;5.6;9.8;10.4;3.136314924679314;-1.263238741265661;3.383337552650798;34.59080459770188;1.2727528637239138;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;1;0;0;0
732.0;21.0;53.7285124;86.8456452;218.0;;66.8;24.805042157732267;413.3;0.0061180789232181;-0.9534006322014889;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;800.4494382022472;33.337078651685395;800.0;30.0;872.4137931034483;49.55172413793103;876.0;47.0;24.0;45.0;878.1016949152543;47.50847457627118;/home/pi/adviser/route31;[];12.48910763888889;5.3;5.2;9.2;10.6;4.586004875618966;-0.8984515745103241;3.6012201154575036;36.179310344828345;1.2219270867950904;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;1;0;0;0
755.0;19.0;53.7287118;86.8457678;217.0;;66.4;23.620384879853617;409.775;-0.0254919955134087;-0.9911287855613338;-0.0887121443866625;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;800.4943820224719;33.37078651685393;800.0;30.0;872.551724137931;49.56896551724138;876.0;47.0;24.0;45.0;878.3050847457627;47.52542372881356;/home/pi/adviser/route31;[];12.944413194444447;4.8;5.1;10.4;8.3;5.1130145009117856;-0.6645888712819568;3.800312087196588;37.79463601532647;1.237680623926301;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;1;0;0;0
777.0;20.0;53.7288968;86.845876;217.0;;66.0;21.79243056637127;420.35;-0.0152951973080452;-1.009483022330988;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1825.0;88.0;100.0;800.5393258426966;33.40449438202247;800.0;30.0;872.6896551724138;49.58620689655172;876.0;47.0;24.0;45.0;878.5084745762712;47.54237288135593;/home/pi/adviser/route31;[];13.411468750000003;5.2;5.0;10.2;8.8;3.7560226747251746;-0.25665544337748664;4.131376986837933;39.447509578544896;1.1565430572548316;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
801.0;21.0;53.7290962;86.8460242;219.0;;66.4;24.248499992523612;368.95;-0.0163148771285816;-1.0074436626899157;-0.0744366268991536;Груженный движется вперед;95;7530G;240;1734.0;88.0;90.0;800.5842696629213;33.438202247191015;800.0;30.0;872.8275862068965;49.60344827586207;876.0;47.0;24.0;45.0;878.7118644067797;47.559322033898304;/home/pi/adviser/route31;[];13.718927083333336;5.2;5.1;10.2;9.2;4.225162060963146;-0.10658715903153537;4.5700981237345655;41.19463601532654;1.1665709265719666;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
824.0;20.0;53.7292811;86.8461579;219.0;;66.2;22.38760778436553;411.425;-0.0050983991026817;-0.9995411440807584;-0.06882838788620371;Груженный движется вперед;95;7530G;240;1827.0;87.0;99.75;800.6516853932584;33.48876404494382;800.0;30.0;873.0344827586207;49.62931034482759;876.0;47.0;24.0;44.9;879.0169491525423;47.58474576271186;/home/pi/adviser/route31;[];14.176065972222224;4.9;5.1;10.2;9.0;3.9391171575079773;-0.01883743167790139;5.0228694850600455;42.98160919540321;1.1684720122979695;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
846.0;19.0;53.7294635;86.8462891;218.0;;66.0;22.0670025660864;410.0;-0.0173345569491179;-1.0196798205363515;-0.0713775874375446;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;800.7191011235955;33.53932584269663;800.0;30.0;873.2413793103449;49.6551724137931;876.0;47.0;24.0;44.8;879.3220338983051;47.610169491525426;/home/pi/adviser/route31;[];14.63162152777778;5.2;4.6;10.7;8.6;4.003596344399904;-0.02044314259572127;5.36130568063649;44.82068965517336;1.1654602847904312;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
868.0;18.0;53.7296499;86.8464243;219.0;;66.0;22.57996920420531;397.075;0.003059039461609;-1.0013255837666972;-0.0774956663607627;Груженный движется вперед;95;7530G;240;1698.0;97.0;100.0;800.7640449438202;33.57303370786517;800.0;30.0;873.3793103448276;49.672413793103445;876.0;47.0;24.0;44.733333333333334;879.5254237288135;47.6271186440678;/home/pi/adviser/route31;[];15.183114583333335;5.3;4.4;8.6;10.3;4.425454342863834;0.31976379111442715;5.601286220708318;46.70344827586305;1.1085718311481338;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
889.0;13.0;53.7298121;86.8465609;219.0;;65.6;20.17326314079627;333.04999999999995;0.0050983991026817;-0.9982665443050882;-0.095849903130417;Груженный движется вперед;95;7530G;240;1750.0;78.5;80.0;800.8089887640449;33.60674157303371;800.0;30.0;873.5172413793103;49.689655172413794;876.0;47.0;24.0;44.666666666666664;879.728813559322;47.644067796610166;/home/pi/adviser/route31;[];15.553170138888891;4.2;4.8;9.4;9.2;5.484447197165449;0.6371905410033007;5.706678427685165;48.60076628352593;1.1412761845754018;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
903.0;10.0;53.7299255;86.8466487;219.0;;65.2;13.885090262743198;361.05;0.0285510349750178;-1.011522381972061;-0.1121647802589986;Груженный движется вперед;95;7530G;240;1693.5;88.0;89.5;800.8539325842696;33.640449438202246;800.0;30.0;873.6551724137931;49.706896551724135;876.0;47.0;24.0;44.6;879.9322033898305;47.66101694915254;/home/pi/adviser/route31;[];16.355503472222225;3.6;4.8;9.4;9.5;6.325014255868091;0.9551647603575415;5.724067685896198;50.50421455938804;1.0365843036363485;5.9;5.9;9.8;9.8;-;5.9;9.8;0;0;0;0;-;0.0;0;0;0;0
