len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
5225.0;29.0;53.7312134;86.8018566;219.0;;71.2;30.583586620423244;43.0;-0.130519017028653;-1.0217191801774244;0.0244723156928724;Груженный движется вперед;95;7530G;240;1299.0;15.0;25.0;796.7111111111111;36.08888888888889;800.0;32.0;873.5384615384615;46.61538461538461;880.0;43.0;24.0;47.0;878.3619047619047;50.0;/home/pi/adviser/route32;[];69.89618750000001;7.3;8.7;12.1;10.8;-1.361035660666992;-2.424295439062047;-1.8316821453662333;200.4942528735674;-2.721791245525959;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5258.0;29.0;53.731094;86.8014044;221.0;;71.6;32.61128231483742;55.05;-0.1611094116447435;-1.0951361272560418;0.0158050372183134;Груженный движется вперед;95;7530G;240;1297.0;19.0;32.0;796.5333333333333;36.06666666666667;800.0;32.0;873.5769230769231;46.60576923076923;880.0;43.0;24.0;47.0;878.4;50.0;/home/pi/adviser/route32;[];69.95735416666668;8.9;5.3;14.8;10.5;-0.818033486605135;-2.256435195404373;-1.5485229597815415;199.62222222222644;-3.1216603319280933;8.265;5.7;14.355;9.9;point_30%;5.7;9.9;13;0;0;0;-;0.0;0;0;0;0
5289.0;26.0;53.7310885;86.8009381;225.0;;71.6;30.71430241550726;203.8;-0.0938105434893443;-1.0329356582033242;-0.0224329560517997;Груженный движется вперед;95;7530G;240;1330.5;63.0;99.0;796.3555555555556;36.044444444444444;800.0;32.0;873.6153846153846;46.59615384615385;880.0;43.0;24.0;47.0;878.4380952380952;50.0;/home/pi/adviser/route32;[];70.1271875;6.1;6.5;10.8;8.3;1.2390374781235158;-2.3646075938592066;-1.2640817972592713;198.8375478927245;2.7783215037911146;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5321.0;23.0;53.7311919;86.8004783;225.0;;71.2;32.39412674218647;406.75;-0.0367084735393086;-1.0003059039461608;-0.0530233506678902;Груженный движется вперед;95;7530G;240;1713.5;97.0;100.0;796.1777777777778;36.022222222222226;800.0;32.0;873.6538461538462;46.58653846153846;880.0;43.0;24.0;47.0;878.4761904761905;50.0;/home/pi/adviser/route32;[];70.69211805555555;5.0;5.5;9.1;9.9;3.032208228896386;-2.5697905723249965;-0.9639032871912354;198.19540229885476;2.6075387877075524;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;23
5354.0;25.0;53.7313445;86.8000421;221.0;;70.8;33.37295279612079;7.8;-0.0254919955134087;-0.9941878250229428;-0.0010196798205363;Груженный движется вперед;95;7530G;240;1320.0;4.0;6.0;796.0;36.0;800.0;32.0;873.6923076923077;46.57692307692308;880.0;43.0;24.0;47.0;878.5142857142857;50.0;/home/pi/adviser/route32;[];70.70078472222222;5.9;6.9;9.0;10.7;0.05874557314888105;-2.6324700781452037;-0.653762622516253;197.70498084291603;2.680827799165618;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5381.0;27.0;53.7314491;86.7996859;222.0;;70.8;26.188488336043626;43.2;-0.003059039461609;-1.017640460895279;0.0591414295911083;Груженный движется вперед;95;7530G;240;1299.0;15.0;25.0;796.0;35.97142857142857;800.0;32.0;873.7307692307693;46.56730769230769;880.0;43.0;24.0;47.0;878.552380952381;50.0;/home/pi/adviser/route32;[];70.74878472222223;6.5;8.2;9.5;10.1;-3.3260586139506927;-2.548243333690829;-0.29064330407986866;197.37394636015742;3.032190796237316;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;14;0;0;0;-;0.0;0;0;0;0
5414.0;28.0;53.7314819;86.7991811;222.0;;70.4;33.44324655965294;53.45;-0.0469052717446721;-1.0492505353319057;0.0091771183848271;Груженный движется вперед;95;7530G;240;1301.0;18.0;29.5;796.0;35.94285714285714;800.0;32.0;873.7692307692307;46.55769230769231;880.0;43.0;24.0;47.0;878.5904761904762;50.0;/home/pi/adviser/route32;[];70.82302083333333;5.9;6.6;9.2;12.4;-0.5006165451012502;-2.4121323739617506;0.006109616765970438;197.16551724138347;-2.9934516117352032;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5450.0;33.0;53.7314348;86.7986476;223.0;;70.4;35.52244129014688;34.575;-0.1060467013357805;-1.0405832568573468;0.023452635872336;Груженный движется вперед;95;7530G;240;1312.5;12.0;19.0;796.0;35.91428571428571;800.0;32.0;873.8076923076923;46.54807692307692;880.0;43.0;24.0;47.0;878.6285714285714;50.0;/home/pi/adviser/route32;[];70.8614375;7.4;5.7;9.3;11.3;-1.284461453555646;-2.4454174215764852;0.218925830639584;197.1302681992379;-3.0581972647885367;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5489.0;32.0;53.7314055;86.7980551;226.0;;70.4;39.15489017661387;141.45;-0.040787192821454;-0.9615580707657796;-0.0061180789232181;Груженный движется вперед;95;7530G;240;1106.0;52.0;100.0;796.0;35.885714285714286;800.0;32.0;873.8461538461538;46.53846153846154;880.0;43.0;24.0;47.0;878.6666666666666;50.0;/home/pi/adviser/route32;[];71.01860416666666;6.7;6.4;9.6;9.9;0.36422184030955657;-2.5188954867958833;0.4705427371788186;197.26973180077044;3.082833526078579;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5526.0;33.0;53.7314253;86.7974861;224.0;;70.4;37.535993212750235;387.075;-0.023452635872336;-0.9819516671765066;-0.0336494340776996;Груженный движется вперед;95;7530G;240;1717.0;90.5;90.5;796.0;35.857142857142854;800.0;32.0;873.8846153846154;46.52884615384615;880.0;43.0;24.0;47.0;878.7047619047619;50.0;/home/pi/adviser/route32;[];71.44868749999999;5.0;6.1;7.5;11.8;1.962079681218982;-2.6013274980506735;0.620687082812845;197.53639846743712;3.123796420410536;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5566.0;34.0;53.7314317;86.7968781;225.0;;70.0;40.045873589417454;3.5;0.0224329560517997;-1.0054043030488429;-0.0112164780258998;Груженный движется вперед;95;7530G;240;1356.0;1.0;94.75;796.0;35.82857142857143;800.0;32.0;873.9230769230769;46.51923076923077;880.0;43.0;24.0;47.0;878.7428571428571;50.0;/home/pi/adviser/route32;[];71.45257638888889;5.0;6.4;8.1;10.9;0.6390168601276783;-2.3152755053037755;0.8870761521279389;197.8781609195444;3.1084991164598934;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5606.0;33.0;53.7314435;86.7962755;227.0;;70.0;39.705647443091294;163.3;0.0081574385642908;-0.9727745487916796;-0.0438462322830631;Груженный движется вперед;95;7530G;240;1213.0;54.0;99.0;796.0;35.8;800.0;32.0;873.9615384615385;46.50961538461539;880.0;43.0;24.0;47.0;878.7809523809524;50.0;/home/pi/adviser/route32;[];71.63402083333332;5.0;7.1;7.5;12.6;2.5806767999514757;-1.7397348162447803;1.1415279503566196;198.34942528736053;-3.069768648388653;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5643.0;33.0;53.7314196;86.795714;224.0;;69.6;37.072891678801454;96.2;-0.0081574385642908;-1.0166207810747423;0.0214132762312633;Груженный движется вперед;95;7530G;240;1285.0;52.0;88.0;796.0;35.77142857142857;800.0;32.0;874.0;46.5;880.0;43.0;24.0;47.0;878.8190476190476;50.0;/home/pi/adviser/route32;[];71.87452083333332;5.8;6.7;9.0;10.1;-1.2066146070708412;-1.446053150580693;1.4097270713626353;198.8873563218433;-2.911327205936473;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5726.0;31.0;53.7312506;86.7944954;225.0;;69.2;82.42620212338815;277.65;0.0397675130009177;-1.015601101254206;-0.0295707147955541;Груженный движется вперед;95;7530G;240;1470.0;77.5;99.0;796.0;35.74285714285714;800.0;32.0;874.0384615384615;46.49038461538461;880.0;43.0;24.0;47.0;878.8571428571429;50.0;/home/pi/adviser/route32;[];72.18302083333332;4.5;6.5;7.2;13.5;1.6665030523871354;-1.111158221661538;1.6777809984026681;199.46896551724558;-2.560756542541502;5.7;5.7;9.9;14.355;point_30%;5.7;9.9;15;0;0;0;-;0.0;0;0;0;0
5765.0;30.0;53.7310556;86.7939932;227.0;;69.2;39.56011800825485;379.975;-0.0662791883348628;-1.0069338227796472;-0.0346691138982359;Груженный движется вперед;95;7530G;240;1620.0;97.0;100.0;796.0;35.714285714285715;800.0;32.0;874.0769230769231;46.48076923076923;880.0;43.0;24.0;47.0;878.8952380952381;50.0;/home/pi/adviser/route32;[];72.60521527777776;6.1;5.8;8.2;10.9;1.967681818982698;-0.9268152281042051;2.0176135072167045;200.03984674329922;-2.3642253537172095;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;1;0;0;0
5799.0;29.0;53.7308416;86.7936256;226.0;;68.8;33.964256748807806;383.325;-0.023452635872336;-1.017640460895279;-0.0356887937187723;Груженный движется вперед;95;7530G;240;1615.5;98.0;100.0;796.0;35.68571428571428;800.0;32.0;874.1153846153846;46.47115384615385;880.0;43.0;24.0;47.0;878.9333333333333;50.0;/home/pi/adviser/route32;[];72.92465277777777;5.6;6.1;8.0;11.7;2.0080151039472045;-0.936483126250593;2.465321018944916;200.71724137931457;-2.294198188549549;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;1;0;0;0
5830.0;28.0;53.7306338;86.7933154;224.0;;68.8;30.861560610891914;360.7000000000001;-0.0448659121035994;-0.9778729478943612;-0.0591414295911083;Груженный движется вперед;95;7530G;240;1542.5;98.0;100.0;796.0;35.65714285714286;800.0;32.0;874.1538461538462;46.46153846153846;880.0;43.0;24.0;47.0;878.9714285714285;50.0;/home/pi/adviser/route32;[];73.32543055555554;6.1;6.9;11.5;9.8;3.4573855643433657;-1.037803869059938;3.013515965303678;201.59310344828012;-2.3216237943499682;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;1;0;0;0
5864.0;28.0;53.7304121;86.7929657;225.0;;69.2;33.75606957277931;412.175;-0.0489446313857448;-0.9809319873559702;-0.0571020699500356;Груженный движется вперед;95;7530G;240;1745.0;97.0;100.0;796.0;35.628571428571426;800.0;32.0;874.1923076923077;46.45192307692308;880.0;43.0;24.0;47.0;879.0095238095238;50.0;/home/pi/adviser/route32;[];73.78340277777777;5.1;6.2;11.4;9.6;3.327415406566172;-1.00722354555489;3.6024321294679535;202.75785440613453;-2.3345283752185493;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;1;0;0;0
5896.0;27.0;53.7302052;86.7926308;226.0;;69.6;31.88927045420498;183.375;-0.0622004690527174;-0.986030386458652;-0.037728153359845;Груженный движется вперед;95;7530G;240;1175.0;62.0;100.0;796.0;35.6;800.0;32.0;874.2307692307693;46.44230769230769;880.0;43.0;24.0;47.0;879.047619047619;50.0;/home/pi/adviser/route32;[];73.98715277777777;7.6;6.6;11.0;10.2;2.186877901281338;-0.8103764280580061;4.062704569602903;204.2574712643721;-2.4746656033108003;8.265;5.7;9.9;9.9;point_30%;5.7;9.9;16;0;0;0;-;0.0;0;0;0;0
5920.0;22.0;53.7300713;86.7923433;226.0;;69.6;24.09717177156055;436.2000000000001;-0.0825940654634444;-1.0054043030488429;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1799.5;98.0;100.0;796.0;35.57142857142857;800.0;32.0;874.2692307692307;46.43269230769231;880.0;43.0;24.0;47.0;879.0857142857143;50.0;/home/pi/adviser/route32;[];74.5929861111111;5.8;4.7;10.3;10.1;3.066522157011611;-0.6465670724602268;4.216449608147254;206.0076628352534;-2.749516464292604;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5944.0;17.0;53.7299884;86.7920044;226.0;;69.2;24.151527093668793;414.0;0.0020393596410727;-1.0196798205363515;-0.0866727847455898;Груженный движется вперед;95;7530G;240;1826.0;88.0;100.0;796.0;35.542857142857144;800.0;32.0;874.3076923076923;46.42307692307692;880.0;43.0;24.0;47.0;879.1238095238095;50.0;/home/pi/adviser/route32;[];75.0529861111111;4.1;4.4;7.8;12.1;4.858453248649377;-0.39703361598352216;4.318620227305465;207.8636015325714;-2.627740726882953;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5961.0;15.0;53.7299114;86.7917738;226.0;;68.8;17.438666486893908;421.5750000000001;0.020393596410727;-0.9972468644845518;-0.0876924645661262;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;796.0;35.51428571428571;800.0;31.96551724137931;874.3461538461538;46.41346153846154;880.0;43.0;24.0;47.0;879.1619047619048;50.0;/home/pi/adviser/route32;[];75.52140277777777;3.5;4.8;7.1;12.4;5.024307865659304;-0.42716707833770323;4.248123951371478;209.83908045977455;-2.629598927799547;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
5979.0;14.0;53.7298349;86.7915437;227.0;;68.0;17.3826853850779;420.9500000000001;0.0713775874375446;-0.962577750586316;-0.1070663811563169;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;796.0;35.48571428571429;800.0;31.93103448275862;874.3846153846154;46.40384615384615;880.0;43.0;24.0;47.0;879.2;50.0;/home/pi/adviser/route32;[];75.98912499999999;3.6;6.1;10.3;15.5;6.329616735619839;-0.3682941962230286;4.127535421340519;211.79233716475545;-2.6118989044615093;5.7;5.7;9.9;14.355;point_30%;5.7;9.9;17;0;0;0;-;0.0;0;0;0;0
5997.0;14.0;53.7297535;86.7913087;228.0;;68.0;17.934076550725536;420.85;0.0193739165901906;-0.9666564698684612;-0.0866727847455898;Груженный движется вперед;95;7530G;240;1825.0;90.0;100.0;796.0;35.457142857142856;800.0;31.896551724137932;874.4230769230769;46.39423076923077;880.0;43.0;24.0;47.0;879.2380952380952;50.0;/home/pi/adviser/route32;[];76.33983333333332;3.6;4.8;7.3;12.1;5.122555770659547;-0.25262216898285766;3.930151072099525;213.6957854406175;-2.5445749480011584;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6014.0;15.0;53.7296674;86.7910946;228.0;;67.6;17.049296586627264;422.225;0.0045885591924135;-0.9850107066381156;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;796.0;35.42857142857143;800.0;31.862068965517242;874.4615384615385;46.38461538461539;880.0;43.0;24.0;47.0;879.2761904761904;50.0;/home/pi/adviser/route32;[];76.80897222222221;3.5;4.6;7.5;11.2;4.851932899882521;-0.21563807147153677;3.5465676253491107;215.54559386973636;-2.516647062896884;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6032.0;16.0;53.7295721;86.7908713;228.0;;67.6;18.133231208457886;421.375;-0.0091771183848271;-1.00336494340777;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1824.0;90.0;100.0;796.0;35.4;800.0;31.82758620689655;874.5;46.375;880.0;43.0;24.0;47.0;879.3142857142857;50.0;/home/pi/adviser/route32;[];77.27716666666666;4.0;5.1;8.3;11.9;4.358447443166591;0.013861504381356998;3.039849057375616;217.1839080459816;-2.435726271571542;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6054.0;19.0;53.7294419;86.7906131;227.0;;67.6;22.34339288648375;433.925;0.0356887937187723;-0.9972468644845518;-0.0805547058223717;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;796.0;35.371428571428574;800.0;31.79310344827586;874.5384615384615;46.36538461538461;880.0;43.0;24.0;47.0;879.3523809523809;50.0;/home/pi/adviser/route32;[];78.36197916666666;3.5;5.3;7.0;11.8;4.615217994220793;0.10067418241974382;2.3162185151330723;218.60842911877853;-2.2738834304311237;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6106.0;29.0;53.7290869;86.7901045;227.0;;67.6;51.80439139342443;246.1;-0.0295707147955541;-1.006423982869379;-0.061180789232181;Груженный движется вперед;95;7530G;240;1788.0;56.0;52.5;796.0;35.34285714285714;800.0;31.75862068965517;874.5769230769231;46.35576923076923;880.0;43.0;24.0;47.0;879.3904761904762;50.0;/home/pi/adviser/route32;[];78.63542361111111;4.6;5.6;8.8;10.8;3.4772481943576303;0.691204711330757;1.5750086917213646;219.59310344828052;-2.062499086051158;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6140.0;32.0;53.7288166;86.7898598;226.0;;68.2;34.13398602698921;222.85;-0.03161007443662685;-1.00336494340777;-0.0158050372183134;Груженный движется вперед;95;7530G;240;1445.25;62.0;88.125;796.0;35.3;800.0;31.70689655172414;874.6346153846155;46.34134615384615;880.0;43.0;24.0;47.0;879.4476190476191;50.0;/home/pi/adviser/route32;[];78.9449375;5.3;6.1;9.1;10.0;0.9020029097839;0.6392208048722733;1.0791230174194908;220.19923371647974;-2.1684361341633998;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;32;0
6186.0;31.0;53.7284765;86.7894685;223.0;;68.4;45.79882306105637;126.7125;0.0224329560517997;-1.0105027021515245;0.0050983991026817;Груженный движется вперед;95;7530G;240;1350.5;39.0;60.5;796.0;35.25714285714286;800.0;31.655172413793103;874.6923076923077;46.32692307692308;880.0;43.0;24.0;47.0;879.504761904762;50.0;/home/pi/adviser/route32;[];79.08572916666667;5.7;6.7;8.5;11.3;-0.2890069644307636;0.648624159196899;0.5471923359878725;220.57241379310807;-1.9860290947364807;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6223.0;31.0;53.7281751;86.7892439;226.0;;68.8;36.66821444888208;38.325;0.0326297542571632;-0.9564596716630978;0.0020393596410727;Груженный движется вперед;95;7530G;240;1306.0;14.0;21.0;796.0;35.22857142857143;800.0;31.620689655172413;874.7307692307693;46.31730769230769;880.0;43.0;24.0;47.0;879.5428571428571;50.0;/home/pi/adviser/route32;[];79.11766666666666;6.3;8.2;7.3;12.8;-0.12209462745371207;0.395201632291281;0.20727655940398462;220.67892720306978;-1.8115303322441298;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6258.0;29.0;53.7278688;86.7891168;224.0;;69.2;35.110194214337724;42.125;-0.0020393596410727;-1.0105027021515245;0.0387478331803813;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;796.0;35.2;800.0;31.586206896551722;874.7692307692307;46.30769230769231;880.0;43.0;24.0;47.0;879.5809523809523;50.0;/home/pi/adviser/route32;[];79.16447222222222;6.6;7.6;8.6;11.2;-2.195932426990999;0.36157634218584567;-0.05313746141834211;220.6628352490468;-1.7159348314885103;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6292.0;28.0;53.7275628;86.7890412;225.0;;69.6;34.426300464746866;42.7;0.0418068726419904;-0.986030386458652;0.0550627103089629;Груженный движется вперед;95;7530G;240;1300.0;15.0;25.0;796.0;35.17142857142857;800.0;31.551724137931036;874.8076923076923;46.29807692307692;880.0;43.0;24.0;47.0;879.6190476190476;50.0;/home/pi/adviser/route32;[];79.21191666666667;6.1;8.2;9.5;13.0;-3.193374731571411;0.3095169256941651;-0.3602522572961264;220.60306513410427;-1.6299939986437941;5.7;8.265;9.9;14.355;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6324.0;27.0;53.7272783;86.7890127;223.0;;70.0;31.726505409151375;41.875;-0.0214132762312633;-0.9268889568675436;0.0438462322830631;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;796.0;35.142857142857146;800.0;31.517241379310345;874.8461538461538;46.28846153846154;880.0;43.0;24.0;47.0;879.6571428571428;50.0;/home/pi/adviser/route32;[];79.28170833333333;6.9;7.3;8.9;11.2;-2.707621045307864;-0.10434192371450779;-0.6505596376450262;220.44827586207361;-1.5669193162282413;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6366.0;30.0;53.7268968;86.7890152;219.0;;70.4;42.46942402868409;42.5;-0.020393596410727;-0.9850107066381156;0.0560823901294993;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;796.0;35.114285714285714;800.0;31.482758620689655;874.8846153846154;46.27884615384615;880.0;43.0;24.0;47.0;879.6952380952381;50.0;/home/pi/adviser/route32;[];79.32893055555554;6.8;7.4;8.4;11.0;-3.2579672230537886;-0.2662484525893658;-0.8100413346989686;220.19463601533033;-1.587452771475871;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6401.0;33.0;53.7265807;86.7890063;220.0;;70.8;35.19356872625299;41.025000000000006;-0.0173345569491179;-1.0054043030488429;0.061180789232181;Груженный движется вперед;95;7530G;240;1303.0;15.0;23.0;796.0;35.08571428571429;800.0;31.448275862068964;874.9230769230769;46.26923076923077;880.0;43.0;24.0;47.0;879.7333333333333;50.0;/home/pi/adviser/route32;[];79.36311805555555;6.1;8.7;9.1;10.0;-3.481748412222629;-0.5630245373084208;-0.889795654865966;219.83984674329963;-1.6192074975519861;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6439.0;34.0;53.7262461;86.7889789;224.0;;70.8;37.29182277483509;42.0;-0.0326297542571632;-0.9850107066381156;0.0418068726419904;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;796.0;35.05714285714286;800.0;31.413793103448278;874.9615384615385;46.25961538461539;880.0;43.0;24.0;47.0;879.7714285714286;50.0;/home/pi/adviser/route32;[];79.42145138888888;6.5;6.5;9.0;9.9;-2.429019011437103;-0.291896691692888;-0.9490940060932385;219.4498084291234;-1.7089150600423704;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6488.0;32.0;53.7258111;86.7888767;226.0;;70.8;48.89038843435625;41.95;0.0448659121035994;-1.0171306209850108;0.0336494340776996;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;796.0;35.02857142857143;800.0;31.379310344827587;875.0;46.25;880.0;43.0;24.0;47.0;879.8095238095239;50.0;/home/pi/adviser/route32;[];79.47971527777777;6.9;7.6;8.1;12.6;-1.8929690523564835;-0.19301484068263097;-0.7942482008588865;218.90957854406594;-1.515065594688147;5.7;8.265;9.9;9.9;point_30%;5.7;9.9;18;0;0;0;-;0.0;0;0;0;0
6532.0;28.0;53.7254134;86.7889142;225.0;;70.8;44.34135288823225;194.625;-0.0142755174875089;-1.009483022330988;-0.0305903946160905;Груженный движется вперед;95;7530G;240;1323.0;60.0;99.0;796.0;35.0;800.0;31.344827586206897;875.0384615384615;46.24038461538461;880.0;43.0;24.0;47.0;879.847619047619;50.0;/home/pi/adviser/route32;[];79.69596527777777;5.6;6.8;9.8;11.3;1.735531168334512;-0.3740729385518569;-0.6146295266399145;218.44061302682454;-1.2530095474482188;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6565.0;27.0;53.7251337;86.7890697;226.0;;70.8;32.77778426442706;400.9;0.020393596410727;-1.0380340573060058;-0.0295707147955541;Груженный движется вперед;95;7530G;240;1695.5;97.0;100.0;796.0;34.971428571428575;800.0;31.310344827586206;875.0769230769231;46.23076923076923;880.0;43.0;24.0;47.0;879.8857142857142;50.0;/home/pi/adviser/route32;[];80.25277083333333;6.3;5.3;7.1;12.8;1.6314420831339675;-0.6723018252357982;-0.29972292519348365;218.06743295019618;-0.9640942026903869;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6598.0;29.0;53.7248863;86.7893599;231.0;;70.8;33.52376099459488;416.025;-0.0846334251045171;-0.9044560008157438;-0.0795350260018354;Груженный движется вперед;95;7530G;240;1755.5;98.0;100.0;796.0;34.94285714285714;800.0;31.275862068965516;875.1153846153846;46.22115384615385;880.0;43.0;24.0;47.0;879.9238095238095;50.0;/home/pi/adviser/route32;[];80.71502083333333;7.2;7.0;12.0;8.8;5.003736958233659;-0.71891055936098;0.07474662116457326;217.86360153257166;-0.8887562007353567;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6631.0;27.0;53.7246597;86.7896709;227.0;;71.6;32.49485974842738;109.475;-0.0152951973080452;-0.968695829509534;-0.0275313551544814;Груженный движется вперед;95;7530G;240;1557.5;33.0;33.0;796.0;34.91428571428571;800.0;31.24137931034483;875.1538461538462;46.21153846153846;880.0;43.0;24.0;47.0;879.9619047619047;50.0;/home/pi/adviser/route32;[];80.83665972222222;5.8;5.6;7.8;12.4;1.6277653404708325;-0.849120669077172;0.39143962997043663;217.97394636015787;-0.8865118816519204;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6663.0;28.0;53.7244337;86.7899825;226.0;;72.0;32.468072377771975;133.475;-0.0061180789232181;-1.0023452635872336;-0.0458855919241358;Груженный движется вперед;95;7530G;240;1443.0;38.0;38.0;796.0;34.885714285714286;800.0;31.20689655172414;875.1923076923077;46.20192307692308;880.0;43.0;24.0;47.0;880.0;50.0;/home/pi/adviser/route32;[];80.98496527777777;7.1;6.8;8.5;10.9;2.621020688812128;-1.0648966898961452;0.713838329398331;218.32567049808893;-0.7801945443996576;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
6699.0;31.0;53.7242068;86.79037;224.0;;71.2;35.90860766473783;397.325;0.0560823901294993;-1.0217191801774244;-0.020393596410727;Груженный движется вперед;95;7530G;240;1689.0;97.0;100.0;796.0;34.857142857142854;800.0;31.17241379310345;875.2307692307693;46.19230769230769;880.0;43.0;24.0;47.0;880.0;50.0;/home/pi/adviser/route32;[];81.42643749999999;5.1;7.3;8.6;11.0;1.1417582215114672;-1.1706196478212925;0.928469380383743;218.9218390804644;-0.7579987081297874;5.7;5.7;9.9;9.9;-;5.7;9.9;0;0;0;0;-;0.0;0;0;0;0
