Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;new_slope;Скорость;Продольный наклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;Обороты двигателя;Текущая нагрузка двигателя;incline;rec_hole;примечание;рекомендованная скорость_holes;nom_hole;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;dist;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа;Расход топлива_средний;Расход топлива;X_;Y_;shtraf
60.64520338230921;59.71468395525622;1;point_60%;0;0;42.0;4.529642751245572;1.8383838383838385;4.1713576774380385;6.436890882463259;324.32027080610897;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.5734274866035065;1.8339498643693803;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.645219833333336;59.71468216666667;0.0
60.64518066666667;59.71468383333333;1;point_60%;0;0;44.0;4.430791335927677;1.925925925925926;4.241340438715453;6.4187709443182905;324.61008366190305;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.5782614232302152;2.528745332245048;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64520338230921;59.71468395525622;0.0
60.64514783333333;59.71468333333333;1;point_60%;0;0;48.0;4.406023058949932;2.101010101010101;4.307481357882279;6.403765332188137;324.919976837704;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.5457336327262658;3.6551536833630514;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64518066666667;59.71468383333333;0.0
60.6451185;59.71468483333334;1;point_60%;0;0;51.0;4.437168576845794;2.2323232323232323;4.369936625066889;6.39170985969587;325.2474208853946;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.6327697693934144;3.2664528596140237;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64514783333333;59.71468333333333;0.0
60.64509216666666;59.7146815;1;point_60%;0;0;54.0;4.379398653940759;2.3636363636363638;4.4288624303976585;6.3824403404645595;325.58988635685773;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.5304473121387967;2.9371013601584828;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6451185;59.71468483333334;0.0
60.64506383333333;59.71468383333333;1;point_60%;0;0;57.0;4.379398653940759;2.4949494949494953;4.484414964002963;6.375792588117278;325.94484380397626;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.4654542622904994;3.1566748957254416;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64509216666666;59.7146815;0.0
60.64503833333333;59.71468933333333;1;point_60%;0;0;60.0;4.421445165636612;2.6262626262626263;4.536750416011175;6.371602416277098;326.30976377863306;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.4137225090918246;2.8545186542751786;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64506383333333;59.71468383333333;0.0
60.64501666666666;59.714696333333336;1;point_60%;0;0;63.0;4.447267203988681;2.757575757575758;4.5860249765506715;6.36970563856709;326.682116832711;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.339387040738551;2.4420262957803467;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64503833333333;59.71468933333333;0.0
60.6449865;59.714710833333335;1;point_60%;0;0;66.0;4.447267203988681;2.888888888888889;4.632394835749825;6.369938068610324;327.0593735180929;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.4184237281686696;3.450161766958604;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64501666666666;59.714696333333336;0.0
60.64495883333333;59.7147195;1;point_60%;0;0;69.0;4.481283471308363;3.0202020202020203;4.67601618373701;6.372135520029873;327.4390043866617;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.4552843438074645;3.115994087676572;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6449865;59.714710833333335;0.0
60.64493066666667;59.714726166666665;1;point_60%;0;0;72.0;4.5171546580119095;3.151515151515152;4.7170452106405225;6.376133806448699;327.81847999029446;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.6053494202846026;3.1565878633282747;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64495883333333;59.7147195;0.0
60.64490466666667;59.714724333333336;1;point_60%;0;0;75.0;4.569138993760279;3.282828282828283;4.755672556985943;6.380923665044608;328.17193092370195;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.4751759662425865;2.8960844370681746;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64493066666667;59.714726166666665;0.0
60.644874;59.714730333333335;1;point_60%;0;0;79.0;4.611707535461145;3.457912457912458;4.791974649983123;6.38686131513517;328.5136168143066;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.555790664542136;3.429522060253489;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64490466666667;59.714724333333336;0.0
60.64484133333333;59.71473133333333;1;point_60%;0;0;82.0;4.611707535461145;3.5892255892255895;4.826198117253243;6.393793307987671;328.8411644005155;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.5277265184669857;3.6369077277545596;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.644874;59.714730333333335;0.0
60.644811;59.714734;1;point_60%;0;0;86.0;4.669471992962406;3.7643097643097643;4.858572187692324;6.401646390718401;329.1525066610556;0.0;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.5707963267948966;3.3798827657982025;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64484133333333;59.71473133333333;0.0
60.64477683333333;59.714734;1;point_60%;0;0;90.0;4.674131232900843;3.9393939393939394;4.8893238257492175;6.410263754433682;329.44615210568884;1.1755762610060632;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.5634431106664537;3.8034803379752122;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.644811;59.714734;0.0
60.6447435;59.7147345;1;point_60%;0;0;93.0;4.798544036145632;4.070707070707071;4.9186515459886335;6.419538073157264;329.7206425052705;1.429930525756469;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.6072861452482692;3.7108128459642438;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64477683333333;59.714734;0.0
60.644712166666665;59.71473216666666;1;point_60%;0;0;97.0;4.930624678353612;4.245791245791246;4.946735066652329;6.429275301199992;329.9746345494106;1.5048239437182993;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.64928037606555;3.4903932545512006;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6447435;59.7147345;0.0
60.644681;59.71472716666667;1;point_60%;0;0;100.0;5.053375355637332;4.377104377104377;4.973743812761161;6.4393644045470735;330.2066649849776;1.1584222389024057;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.719866641137556;3.480229363914546;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.644712166666665;59.71473216666666;0.0
60.64465216666667;59.71471833333333;1;point_60%;0;0;103.0;5.181143626997461;4.508417508417509;4.9998252230275995;6.449759718505261;330.4159761473528;1.0734098886365215;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.7803039403997918;3.2457631748292672;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.644681;59.71472716666667;0.0
60.6446245;59.71470633333333;1;point_60%;0;0;107.0;5.301056216187032;4.683501683501683;5.025092261369881;6.460293937595384;330.60180314413043;1.4867595156541884;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.749776911232991;3.148743528595765;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64465216666667;59.71471833333333;0.0
60.6445965;59.714696;1;point_60%;0;0;110.0;5.418074697998018;4.814814814814815;5.049637702524295;6.470948058965218;330.76382384434;1.6501513715996847;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.7165116907017435;3.1675986893505166;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6446245;59.71470633333333;0.0
60.64457033333333;59.71468816666667;1;point_60%;0;0;113.0;5.418074697998018;4.946127946127946;5.073541917230005;6.48169645413455;330.90266935848337;1.6284592129304034;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.7765828885017387;2.944110138398497;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6445965;59.714696;0.0
60.6445445;59.71467716666667;1;point_60%;0;0;116.0;5.588368644527369;5.077441077441078;5.096863059815457;6.492553897462931;331.0194346739436;1.6189769194972878;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.7214580588415007;2.937787823267034;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64457033333333;59.71468816666667;0.0
60.64451866666667;59.71466916666667;1;point_60%;0;0;119.0;5.68421114495394;5.208754208754209;5.119664984462706;6.503572578026159;331.1153999039265;1.555324799273527;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.8288779125581454;2.9087526068207525;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.6445445;59.71467716666667;0.0
60.64449483333333;59.71465633333333;1;point_60%;0;0;121.0;5.68421114495394;5.296296296296297;5.142084447071982;6.514771931837786;331.1925380882213;1.59689002310406;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.8053088223203066;2.7440381255039843;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64451866666667;59.71466916666667;0.0
60.6444685;59.7146435;1;point_60%;0;0;124.0;5.685946554999737;5.427609427609428;5.164142578655661;6.526237591930778;331.252674947796;1.7285817118267808;0;0;0;0;0;;;up;Объезд слева;-;0;1;0;0;-1.8069110407168627;3.013961778285298;-;0.0;950.0;0;0;0;0;0;0.0;130;75131;32;23.7;21.6;0;0;60.64449483333333;59.71465633333333;0.0
