Широта;Долгота;in_current_border_original;point;рекомендованная скорость_min;рекомендованная скорость_max;len;new_slope;Скорость;Продольный наклон;Поперечный наклон;Высота;point_route_dist;рекомендованная скорость_turns;Поворот влево;Поворот вправо;подъем;спуск;Обороты двигателя;Текущая нагрузка двигателя;incline;rec_hole;примечание;рекомендованная скорость_holes;nom_hole;рекомендованная скорость;рекомендованная скорость_add;azimut;путь;centr;radius;время движения по маршруту;Расход топлива_средний;Расход топлива;no_avoid;Объезд слева;Объезд справа;Неровная дорога;Опасность;dist;Грузоподъемность;Модель самосвала;Самосвал;уровень давления впереди,МПа;уровень давления сзади,МПа;shtraf
60.641742;59.712491;1;-;0;0;594.0;6.358006621570972;14.53968253968254;6.229418542931642;5.798290642915871;352.6802829642435;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.15462835936525177;4.014913654957262;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64174783333333;59.71256733333333;1;-;0;0;598.0;6.4447460706712745;14.518518518518519;6.298556034476908;5.844915873244257;352.9554747430826;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.1607531375187261;4.216381203481785;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641754166666665;59.712647;1;-;0;0;603.0;6.531592912478429;14.492063492063492;6.359207769876345;5.888603786125241;353.22637501808634;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.12011186785296535;4.404789568384729;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64175916666667;59.7127315;1;-;0;0;607.0;6.552574924053369;14.470899470899472;6.408077017891;5.92855662473364;353.51147416412766;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.1424456156006293;4.645256652060651;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641765166666666;59.712816833333335;1;-;0;0;612.0;6.61510400939269;14.444444444444445;6.448425624970076;5.971217615006605;353.81775582572845;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.12703592556434096;4.7049215095616255;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641770666666666;59.71290466666667;1;-;0;0;617.0;6.578810148149486;14.417989417989418;6.486864008405113;6.014208971049822;354.12309668547664;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.0795969176471174;4.832654151810722;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64177416666666;59.71299416666667;1;-;0;0;622.0;6.510843300350375;14.391534391534393;6.530332239390345;6.052046543467894;354.44025546388167;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.10365622269165997;4.9001881045522815;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64177883333333;59.713085666666665;1;point_30%;0;0;627.0;6.544454935153341;14.365079365079366;6.562603923256305;6.084093528030279;354.75635764943667;0.0;0;0;0;0;0;;;up;скорость_18.0;добавили новую яму;0;8;0;0;0.14968229771153418;5.020776305702088;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.6417855;59.71317583333333;1;-;0;0;632.0;6.60049611018675;14.338624338624339;6.5840878669104725;6.1094075896280335;355.07405919814124;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.02216771743578927;4.976703471579965;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.6417865;59.71326783333333;1;-;0;0;637.0;6.546786676434831;14.312169312169312;6.596699696487831;6.128787930805718;355.3945252569052;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;-0.05008235779435011;5.022348739940517;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64178433333333;59.713356;1;-;0;0;642.0;6.600240315567965;14.285714285714286;6.598331963832723;6.140482755924047;355.7018273266692;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;-0.06788486279854178;4.8179430095022635;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.6417815;59.713441;1;-;0;0;646.0;6.529614344821818;14.264550264550264;6.591236014595642;6.134424163695151;356.00053191488746;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.020354106033695807;4.649783970805449;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64178233333333;59.7135245;1;-;0;0;651.0;6.368107016172261;14.238095238095237;6.573790797901197;6.1429189721414375;356.3186966275811;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.06923956239449147;4.558152190042768;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641785166666665;59.71360783333333;1;-;0;0;655.0;6.255626492982833;14.216931216931217;6.550690135612089;6.127980227576556;356.6560030395076;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.012539098730647957;4.5590353107191435;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64178566666666;59.71368916666667;1;-;0;0;660.0;6.186610874999869;14.19047619047619;6.522823648854432;6.114950642893708;356.9685989289271;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.06185582163289727;4.43930564899527;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64178816666666;59.7137715;1;-;0;0;664.0;6.1156089643935845;14.16931216931217;6.491553456085203;6.091656493269296;357.28764292950615;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;-0.013596590082708193;4.5021438231675575;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641787666666666;59.7138465;1;-;0;0;668.0;6.084960597433597;14.148148148148149;6.456365272587882;6.0655053616047265;357.60654219133846;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;-0.01800807296032314;4.093678332035705;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641787;59.713922;1;-;0;0;673.0;6.102818147826692;14.121693121693122;6.417476410308557;6.030973115625308;357.9161781733909;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.032074726066370296;4.121256919945431;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64178816666666;59.71399616666667;1;-;0;0;677.0;6.081596804781573;14.100529100529101;6.377933750261987;5.997394975485483;358.1952163844199;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.13765213089858896;4.049901837867528;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641793;59.71406733333333;1;-;0;0;681.0;6.0913536196878;14.079365079365079;6.339888646421792;5.956802641598714;358.4630445795278;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.08952732150991816;3.9211770158480634;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641796;59.7141355;1;-;0;0;684.0;5.986933406002992;14.063492063492063;6.302057444533213;5.92271187935929;358.7109060645474;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;-0.06685954969083774;3.735313412570529;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64179383333333;59.7142015;1;-;0;0;688.0;5.892626364268691;14.042328042328043;6.264079811269895;5.888427967008258;358.9702308582946;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.10618728368256636;3.6101693449094063;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.6417975;59.71427166666667;1;-;0;0;692.0;5.908558367814558;14.02116402116402;6.233898953070057;5.854557505606733;359.23263135040634;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;-0.08678238162203478;3.8512005069047457;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.6417945;59.714342;1;-;14;0;696.0;5.950987285108045;14.0;6.204206675873017;5.818838677893173;359.4948436821476;0.0;0;0;0;0;0;;;up;Нет;-;0;-;14;0;0.12271160613852583;3.8531050250061267;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64179883333333;59.714413666666665;1;-;0;0;700.0;5.915654804575254;14.051063829787234;6.181585452788449;5.781972796180223;359.74908090895315;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.05141553544355326;3.9410090612534234;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64180066666667;59.71448633333333;1;-;0;0;703.0;5.847452232826479;14.08936170212766;6.157398887811204;5.726889383024447;359.9867889709014;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.06804759918827874;3.9711991251465175;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641803;59.71455616666667;1;-;0;0;707.0;5.872277616212955;14.140425531914893;6.137169951292449;5.67157019576432;360.21473802286255;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.17131505909304612;3.8201564044119207;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641809333333335;59.71463083333333;1;-;0;0;711.0;5.8328564901177575;14.191489361702128;6.120637379369494;5.623651843680935;360.41827688521596;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.10095065481966214;4.135644684509751;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641813;59.71470466666667;1;-;0;0;715.0;5.82929653803463;14.242553191489362;6.105306068533839;5.586960347901349;360.6148393399851;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.10207501328349489;4.050243788894474;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64181683333334;59.714781;1;-;0;0;720.0;5.808791963458068;14.306382978723404;6.088789408462633;5.5521321639438055;360.81736141264406;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.14804885641067433;4.18786433873159;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.6418225;59.7148585;1;-;0;0;724.0;5.837410042897137;14.357446808510637;6.065367994791535;5.5205920782752465;361.0028766825817;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.20036287472207293;4.276520542038389;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641830166666665;59.7149355;1;-;0;0;728.0;5.808000304095066;14.408510638297873;6.041233381630796;5.4918942757844675;361.19201042118357;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.10475506301004267;4.288237745801389;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641834333333335;59.71501633333333;1;-;0;0;733.0;5.843415594082611;14.472340425531915;6.013759327504133;5.4703885708420295;361.38787451150057;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.15503030905218074;4.435978458142812;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64184083333333;59.71510116666666;1;-;0;0;737.0;5.858232482168233;14.523404255319148;5.9828981125019665;5.459722698750354;361.58068461426507;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.09525763875989446;4.68617136044949;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64184466666666;59.715183;1;-;0;0;742.0;5.892844171600478;14.587234042553192;5.950909426991641;5.451073247777531;361.77315458097513;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.02035414614472475;4.486577405516561;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.6418455;59.7152665;1;-;0;0;746.0;5.916608112414098;14.638297872340425;5.9143940864235525;5.441225791778926;361.95654942827576;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.057509739208740474;4.558143260236742;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641849;59.7153905;1;-;0;0;753.0;5.8888134961905;14.727659574468085;5.873302301412094;5.433290644824577;362.14298378925423;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.10793071294919976;6.778783245358979;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.641855666666665;59.715516;1;-;0;0;760.0;5.90967451565673;14.817021276595744;5.824450139747994;5.439956230704293;362.35268490374256;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;-0.020516652414899195;6.889530050607589;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
60.64185483333333;59.71559883333333;1;-;0;0;765.0;5.909462115294934;14.880851063829788;5.770044471823487;5.457162841945254;362.5732993197217;0.0;0;0;0;0;0;;;up;Нет;-;0;-;0;0;0.06491977283775441;4.521764607807717;-;0.0;729.0;0;0;0;0;0;0;0;0.0;130;75131;32;40.2;36.2;0.18962540654514623
