len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
2699.0;30.0;60.6530335;59.71900733333333;452.6;78.38147468608672;-2.063382565762277;95.0;;78.4;8.165215485807984;;0.041748046875;1.1099853515625;0.184814453125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.0;15.0;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.8;8.5;7.4;6.7;3.5583471078512567;2.344042935428821;0.6470812682598268;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.5583471078512567;up;10;0.01;72.38815601907041;1
2707.0;31.0;60.65307966666667;59.719132;453.0;84.5856232263659;-2.425232454875407;96.0;;78.4;8.524932725145069;;0.0440673828125;1.0491943359375;-0.02978515625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.0;15.0;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.0;8.6;8.9;6.3;3.372514788242594;2.3719580077795426;0.6805427490094879;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.372514788242594;up;10;0.01;71.63411272720509;1
2716.0;30.0;60.65312866666667;59.7192555;453.1;84.97794822820836;-4.043257903329543;97.0;;78.0;8.669141873735539;;0.0699462890625;0.995849609375;-0.010986328125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.0;15.0;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.0;8.9;7.8;6.3;3.350148806901258;2.1596340384884787;0.6952531774798918;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.350148806901258;up;10;0.01;70.89561671970813;1
2725.0;30.0;60.653178;59.71937616666666;454.2;79.08296579677324;-3.0879463393192657;95.0;;78.4;8.573264336669919;;0.0577392578125;1.057861328125;0.1981201171875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.0;15.0;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.6;8.9;8.3;6.3;2.93016582880834;3.090390548180895;0.6678349298554698;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.93016582880834;up;10;0.01;72.38815601907041;1
2733.0;30.0;60.653224;59.71949516666667;454.9;79.4491272761725;-2.191741510015981;97.0;;78.4;8.268839801448568;;0.040771484375;1.0557861328125;0.174072265625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.0;15.0;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.2;8.3;8.3;6.3;2.3146910412481487;4.557829173032401;0.7072821541627443;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.3146910412481487;up;10;0.01;70.89561671970813;1
2741.0;29.0;60.653272666666666;59.71961133333333;454.7;83.13661084496525;-4.35605769827529;98.0;;78.0;8.337786842489507;;0.0797119140625;1.054443359375;0.0797119140625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.1600000000001;15.02;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.6;8.3;8.1;6.2;2.092566163796978;5.57680838384447;0.7182935828410925;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.092566163796978;up;10;0.01;70.17219205930294;1
2750.0;29.0;60.6533225;59.71972766666666;456.6;81.09370495013778;-2.3466096805971475;97.0;;78.0;8.42959116028876;;0.04296875;1.0335693359375;0.00537109375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.3733333333333;15.046666666666667;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.3;8.9;8.6;6.2;1.8775527310377769;5.596809346669209;0.6320846651791046;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;1.8775527310377769;up;10;0.01;70.89561671970813;1
2757.0;29.0;60.65336383333333;59.71984283333333;456.8;83.8336004979698;2.895094950425129;98.0;;78.0;7.787866310561127;;-0.0511474609375;1.00732421875;0.0802001953125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.5866666666666;15.073333333333334;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.3;8.9;8.6;6.2;2.071374456006153;5.262404198340848;0.7148601160702284;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.071374456006153;up;10;0.01;70.17219205930294;1
2766.0;29.0;60.65341183333334;59.71995566666666;458.4;85.86277397636377;-1.9576464808712952;96.0;;78.0;8.151541197518261;;0.03466796875;1.0260009765625;0.0498046875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;736.8;15.100000000000001;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.9;9.0;8.2;6.2;2.2398244777453704;5.134212212118348;0.691966341415313;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.2398244777453704;up;10;0.01;71.63411272720509;1
2777.0;29.0;60.6534805;59.72012475;458.65;81.31458872094305;-4.986685932261058;96.0;;78.0;11.980330555365413;;0.0875244140625;0.991943359375;0.1065673828125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;737.0133333333333;15.126666666666665;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.3;9.0;8.9;6.0;2.4615817557505455;5.176068933503335;0.646603607216197;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.4615817557505455;up;10;0.01;71.63411272720509;1
2789.0;29.0;60.65354533333333;59.7203;457.6;80.99151708030655;-2.3276675727711824;97.0;;78.0;11.97941724648503;;0.04248046875;1.0340576171875;0.15966796875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;737.2266666666667;15.153333333333332;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.6;8.3;8.9;5.7;2.3073976978272523;4.542374359214865;0.5934417764169129;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.3073976978272523;up;10;0.01;70.89561671970813;1
2797.0;30.0;60.6535855;59.7204215;457.0;85.09287282873522;-4.44520240587945;96.0;;77.6;7.995839986567623;;0.077880859375;1.052978515625;0.028076171875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;737.44;15.18;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.6;7.8;7.9;5.7;2.108712945295072;5.125615260022143;0.64339760739455;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.108712945295072;up;10;0.01;71.63411272720509;1
2806.0;30.0;60.65363033333333;59.7205435;457.7;81.96310169046572;-1.3009299917241517;95.0;;77.6;8.319339000979689;;0.0233154296875;1.02490234375;0.1409912109375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;737.6533333333334;15.206666666666667;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.3;8.9;8.8;5.6;2.0763081710129994;6.038794769323693;0.6587225605368593;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.0763081710129994;up;10;0.01;72.38815601907041;1
2814.0;30.0;60.6536775;59.72066783333333;458.1;79.1828321703311;-1.8342186479086031;97.0;;77.6;8.578015042829682;;0.0333251953125;1.01318359375;0.1883544921875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;737.8666666666667;15.233333333333334;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.0;8.9;8.8;6.4;2.001779435613557;6.904778740661508;0.6685795491390621;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.001779435613557;up;10;0.01;70.89561671970813;1
2823.0;30.0;60.65372466666667;59.72078966666667;458.8;84.35578456615715;-0.2533380472100378;98.0;;77.6;8.470562545706041;;0.003173828125;0.9560546875;0.0865478515625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;738.0799999999999;15.260000000000002;764.0;33.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;10.0;8.3;8.2;7.3;2.1135101734685615;6.372454384610883;0.6765345825705044;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.1135101734685615;up;10;0.01;70.17219205930294;1
2831.0;30.0;60.653771166666665;59.720907833333335;458.8;84.11989790907512;-3.389180696032926;95.0;;77.6;8.267839137926048;;0.0609130859375;1.02490234375;0.0072021484375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;738.2933333333333;15.286666666666665;764.0;33.06976744186046;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.4;8.3;8.8;7.4;2.211748740836405;6.569988124662863;0.6156231275929841;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.211748740836405;up;10;0.01;72.38815601907041;1
2839.0;30.0;60.65381166666667;59.721024666666665;456.6;83.48218438578158;-1.4552207871309752;99.0;;77.6;7.807404646420179;;0.0255126953125;0.9918212890625;0.1121826171875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;738.5066666666667;15.313333333333333;764.0;33.16279069767442;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.6;8.9;8.8;7.4;2.382512480837317;7.370636805848058;0.7561637533642347;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.382512480837317;up;10;0.01;69.46338203850189;1
2847.0;30.0;60.65386266666667;59.721135;456.1;79.3438510711735;-1.689049212524241;101.0;;77.6;8.274449125741071;;0.0316162109375;1.05419921875;0.196044921875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;738.72;15.34;764.0;33.25581395348837;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.5;9.0;7.5;6.8;2.1948000775182597;7.407108244546025;0.812997671317476;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.1948000775182597;up;10;0.01;68.087869522888;1
2856.0;31.0;60.6539205;59.721246666666666;456.4;79.30783819298145;-2.8193386878074223;94.0;;77.6;8.86361155714184;;0.0518798828125;0.988525390625;0.1605224609375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;738.9333333333334;15.366666666666667;764.0;33.348837209302324;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.6;9.0;7.4;5.9;1.9695645629563112;7.701353941418194;0.8305948530868373;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;1.9695645629563112;up;10;0.01;73.15824278523073;1
2865.0;31.0;60.6539805;59.7213585;457.1;79.7689004461617;-1.1096783336936813;93.0;;77.6;9.046447224034015;;0.0206298828125;1.0897216796875;0.1883544921875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;739.1466666666668;15.393333333333334;764.0;33.44186046511628;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.6;8.6;7.4;7.7;1.3646072938353024;7.786466880464621;0.8943725221922094;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;11;0.01;73.94489055711493;1
2874.0;31.0;60.6540445;59.72146333333333;458.0;82.18801019928972;-1.4566468847277727;93.0;;77.6;9.136217638308306;;0.0269775390625;1.04931640625;0.1405029296875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;739.3599999999999;15.42;764.0;33.53488372093023;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.6;8.9;6.3;7.7;0.9337420752249798;7.251042804246885;0.9430162019428948;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.94489055711493;1
2883.0;31.0;60.65410966666666;59.72155983333333;458.4;81.40381975137164;-1.701387140931802;94.0;;77.6;8.963484456977502;;0.0294189453125;1.040771484375;0.1461181640625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;739.5733333333333;15.446666666666665;764.0;33.627906976744185;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.1;8.9;7.1;7.5;1.199674638724333;6.226075159622086;0.946558015511702;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.15824278523073;1
2892.0;31.0;60.654173166666666;59.72165316666667;457.6;84.55657180113832;-3.0887290243862164;94.0;;77.6;8.711901062581116;;0.05908203125;1.0928955078125;0.009765625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;739.7866666666666;15.473333333333333;764.0;33.72093023255814;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.5;8.5;7.9;6.7;1.475747912459704;5.229274332205339;1.0174442406833792;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.15824278523073;1
2901.0;32.0;60.65424483333334;59.7217435;457.7;84.06868886123462;0.0195736645662179;95.0;;77.6;9.377455032082276;;-0.0001220703125;0.9661865234375;0.043212890625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;740.0;15.5;764.0;33.81395348837209;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.3;8.5;7.4;7.1;1.195775878200494;4.128961495717522;1.0004850897712445;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;72.38815601907041;1
2911.0;32.0;60.654315;59.72183533333333;457.6;82.76835507753626;-1.0722560311912936;96.0;;77.6;9.279728300061633;;0.0198974609375;1.106201171875;0.0758056640625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;740.2133333333334;15.526666666666667;764.0;33.906976744186046;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.3;8.9;7.0;7.1;1.2177527626634437;2.9594910480029903;1.0234437687332703;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;71.63411272720509;1
2920.0;33.0;60.65438683333333;59.721924666666666;458.0;86.37786132188899;-0.8049068447716186;93.0;;77.6;9.364725391252612;;0.0137939453125;1.019287109375;0.0338134765625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;740.4266666666667;15.553333333333335;764.0;34.0;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.2;8.9;7.7;6.0;1.109464742234684;2.0060839659947827;1.0405423145169015;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.94489055711493;1
2929.0;33.0;60.65445816666666;59.72201;458.0;79.75628524382279;0.6336959114534932;94.0;;77.6;9.2049664150696;;-0.012451171875;1.081787109375;0.1937255859375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;740.6400000000001;15.58;764.0;34.093023255813954;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.2;8.9;7.7;6.7;1.0884608313763726;0.444619661732287;1.0769692396174093;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.15824278523073;1
2939.0;33.0;60.65453266666667;59.72209183333333;458.5;76.9933235445769;-0.3029413450662597;95.0;;77.6;9.418747544935067;;0.007080078125;0.9530029296875;-0.0001220703125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;740.8533333333332;15.606666666666666;764.0;34.18604651162791;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.3;8.9;7.9;6.7;1.2053531399265467;-0.8441205326300902;1.055501016564336;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;72.38815601907041;1
2948.0;34.0;60.6546055;59.722176;458.6;85.4686053059698;0.2486646421139846;94.0;;77.6;9.317859658814559;;-0.004150390625;1.0743408203125;-0.0849609375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;741.0666666666666;15.633333333333333;764.0;34.27906976744186;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.9;8.3;8.3;6.2;1.5819946210246396;-0.9728478362737164;1.0433787274934694;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.15824278523073;1
2957.0;34.0;60.654678;59.72226216666667;458.7;77.45116522534603;-4.934876423774245;94.0;;77.6;9.340021287761202;;0.093017578125;1.0;-0.08544921875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;741.28;15.66;764.0;34.372093023255815;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.9;8.9;7.8;6.2;1.2309353797045282;-0.3173101725200999;1.0183032447031648;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.15824278523073;1
2967.0;34.0;60.65475033333333;59.72235316666666;459.0;80.5200550653821;-2.79347468332169;94.0;;77.6;9.45967110059055;;0.0469970703125;0.9654541015625;-0.142822265625;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;741.4933333333333;15.686666666666667;764.0;34.46511627906977;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.7;8.9;8.3;6.4;1.1012134897211114;0.6379872627220589;1.0631547538542074;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.15824278523073;1
2976.0;34.0;60.65482683333333;59.72244;458.9;85.59427365069297;-2.3988713369899144;96.0;;77.6;9.744996675585583;;0.0435791015625;1.010009765625;0.0411376953125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;741.7066666666667;15.713333333333335;764.0;34.55813953488372;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.7;9.0;8.3;6.4;1.1015184412564978;1.7606497464767734;1.0453857222527252;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;71.63411272720509;1
2986.0;35.0;60.6549015;59.72252833333334;459.0;78.91017859097295;0.8034310674877227;96.0;;77.6;9.607936301876297;;-0.019287109375;0.970703125;0.15966796875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;741.9200000000001;15.74;764.0;34.651162790697676;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.9;9.0;8.9;6.3;0.8307346422820026;3.4541253516561903;1.0207861725305416;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;71.63411272720509;1
2996.0;36.0;60.65497783333333;59.72262383333333;459.0;79.23512960645496;0.8958611219788852;97.0;;77.6;9.96755887926653;;-0.01513671875;0.9122314453125;0.0792236328125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;742.1333333333334;15.766666666666666;764.0;34.74418604651163;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.1;9.0;8.9;5.7;0.679937621484216;4.544040112297913;0.9617291502515926;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;70.89561671970813;1
3006.0;36.0;60.65505066666667;59.7227275;457.6;84.74061005427905;-0.5494704743398771;98.0;;77.6;9.885502094782883;;0.0111083984375;1.05224609375;0.0948486328125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;742.3466666666666;15.793333333333333;764.0;34.83720930232558;744.0;31.0;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.9;8.6;8.9;6.6;0.4332626665549734;5.93035684171107;0.9498813072696412;11.889999999999999;8.2;7.4;7.4;point_30%;8.2;7.4;10;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;70.17219205930294;1
3016.0;36.0;60.65512283333333;59.722832833333335;456.3;83.07548254211284;-3.2074287551352327;96.0;;77.6;9.877337199484545;;0.0609130859375;1.0772705078125;0.094970703125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;742.56;15.82;764.0;34.93023255813954;744.0;31.02173913043478;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.9;8.6;8.1;6.6;0.08311006309456043;6.436468500790204;0.897232474261664;11.889999999999999;8.2;7.4;7.4;point_30%;8.2;7.4;10;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;71.63411272720509;1
3026.0;37.0;60.65519416666667;59.722949;455.5;82.11029308098172;1.6305443974721496;96.0;;77.6;10.159792638442903;;-0.0286865234375;1.052978515625;0.1375732421875;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;742.7733333333333;15.846666666666668;764.0;35.0;744.0;31.05072463768116;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.9;7.1;7.7;6.6;0.02806606140058083;6.674992967258828;0.8576839351040259;11.889999999999999;8.2;7.4;7.4;point_30%;8.2;7.4;10;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;71.63411272720509;1
3036.0;37.0;60.65526366666667;59.72307166666667;454.9;73.28060814810067;1.235781988847492;95.0;;77.6;10.229460083720356;;-0.0323486328125;0.9879150390625;0.266845703125;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;742.9866666666667;15.873333333333335;764.0;35.0;744.0;31.079710144927535;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;10.1;8.9;9.0;6.0;0.18295219363252624;6.702025421684139;0.8370095110433351;11.889999999999999;8.2;7.4;7.4;point_30%;8.2;7.4;10;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;72.38815601907041;1
3047.0;38.0;60.6553335;59.723200166666665;454.2;76.52213613998367;0.6894160224541328;94.0;;77.2;10.467939116358865;;-0.012939453125;0.998046875;0.2318115234375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;743.2;15.899999999999999;764.0;35.0;744.0;31.108695652173914;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.5;8.9;9.2;5.9;-0.1229037594633453;6.977823304353461;0.8182819589074483;11.889999999999999;8.2;7.4;7.4;point_30%;8.2;7.4;10;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;73.15824278523073;1
3057.0;39.0;60.65540433333334;59.7233355;454.5;86.21597364269795;2.371617777425872;98.0;;77.2;10.802146534251747;;-0.04541015625;1.1007080078125;0.056396484375;Груженный движется вперед;32;75131;130;;;;;748.0;22.0;743.4133333333334;15.926666666666666;764.0;35.0;744.0;31.13768115942029;712.0;26.0;748.0;28.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.9;7.9;9.2;6.3;-0.45881839160477267;6.658931582249381;0.7936035371523317;11.889999999999999;8.2;7.4;7.4;point_30%;8.2;7.4;10;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;11;0.01;70.17219205930294;1
