len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
919.0;12.0;53.7299475;86.8466451;227.0;2054.0;72.8;44.2159382908624;415.825;0.0275313551544814;-0.9870500662791885;-0.1233812582848985;Груженный движется вперед;95;7530G;240;1826.0;88.0;99.5;796.0;34.0;795.219512195122;31.0;865.75;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];16.06403472222222;3.5;3.9;8.0;12.4;7.1222748040261346;1.4585664383063754;5.619997186745744;54.403831417625675;0.9279230286784483;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
933.0;10.0;53.7300437;86.8467669;228.0;2054.0;72.4;13.380106533539344;414.325;0.0479249515652085;-0.9870500662791885;-0.1315386968491893;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;796.0;34.0;795.1219512195122;31.0;865.8333333333334;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];16.63948611111111;3.0;4.3;6.6;11.9;7.581938545252341;1.7652864984732868;5.736731616494262;56.663601532568244;1.0365843427554977;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
945.0;11.0;53.7301346;86.8468578;227.0;2054.0;71.6;11.757253551026492;415.7;0.0550627103089629;-0.9788926277148976;-0.1254206179259712;Груженный движется вперед;95;7530G;240;1826.0;88.0;99.0;796.0;34.0;795.0243902439024;31.0;865.9166666666666;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];17.101375;2.8;3.9;6.3;12.1;7.289843318977974;2.0026082723286196;5.806886639759935;58.958620689656414;0.8183505240876786;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
958.0;11.0;53.7302225;86.8469969;227.0;2054.0;71.2;13.403967314871215;418.35;0.1040073416947078;-0.9809319873559702;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;796.0;34.0;794.9268292682926;31.0;866.0;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];17.566208333333336;2.6;4.5;5.9;12.5;6.018918579609122;2.0166480130252022;5.9396382652805935;61.13026819923502;0.8524567956778452;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
974.0;13.0;53.7303297;86.8471553;229.0;2054.0;71.2;15.850271966467085;414.0;0.0316100744366269;-0.9972468644845518;-0.1193025390027531;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;796.0;34.0;794.829268292683;31.0;866.0833333333334;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];17.911208333333335;2.5;4.7;7.7;11.6;6.818589163381611;2.191761516612084;6.083977327232371;63.28659003831551;0.7412181951784516;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
989.0;12.0;53.7304204;86.8473228;228.0;2054.0;71.2;14.954170670123629;413.65;0.0224329560517997;-0.9972468644845518;-0.133578056490262;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;796.0;34.0;794.7317073170732;31.0;866.1666666666666;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];18.485722222222222;2.7;4.4;8.1;10.6;7.627270578399576;2.137942497414898;6.210116702081701;65.46743295019294;0.5768294025514918;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1005.0;11.0;53.7305005;86.8475309;227.0;2054.0;71.2;16.350142053438027;433.35;0.0265116753339451;-1.0003059039461608;-0.1223615784643621;Груженный движется вперед;95;7530G;240;1822.0;92.0;100.0;796.0;34.0;794.6341463414634;31.0;866.25;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];19.68947222222222;2.8;4.2;7.5;10.9;6.971587232281156;2.1440525528804466;6.239282881030818;67.66666666666809;0.4107019399123579;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1035.0;14.0;53.7306071;86.8479447;225.5;2054.0;71.2;29.7228529015532;439.1875;0.01274599775670435;-0.9921484653818701;-0.09686958295095335;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;794.4878048780488;31.0;866.375;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];20.29945486111111;3.9;4.5;7.6;11.5;5.576008639352128;2.1464789575074907;6.172931746080208;69.7862068965532;0.3417342581420486;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1055.0;21.0;53.7306685;86.8482365;226.0;2054.0;71.6;20.3960966404396;437.3375;0.06118078923218105;-1.0079535026001833;-0.05200367084735385;Груженный движется вперед;95;7530G;240;1821.0;93.5;100.0;796.0;34.0;794.2926829268292;31.0;866.5416666666667;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];20.785385416666664;4.4;5.8;7.3;12.0;2.948044873821096;2.037923696557461;6.07963014760112;71.95019157088275;0.45510300296491724;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1090.0;23.0;53.7308041;86.8487049;227.0;2054.0;71.6;34.342200351122926;440.825;0.0917711838482716;-1.0217191801774244;-0.0693382277964719;Груженный движется вперед;95;7530G;240;1816.5;95.0;100.0;796.0;34.0;794.1463414634146;31.0;866.6666666666666;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];21.397642361111107;3.6;6.1;7.9;12.9;3.866863956864415;1.8114700882657282;6.00411327571355;74.14942528735789;0.747754368966377;5.9;5.9;9.9;14.355;point_30%;5.9;9.9;4;0;0;0;-;0.0;0;0;0;0
1120.0;19.0;53.7309908;86.8490452;227.0;2054.0;71.6;30.564617275985903;424.175;0.0367084735393086;-0.9819516671765066;-0.0876924645661262;Груженный движется вперед;95;7530G;240;1824.0;90.0;100.0;796.0;34.0;794.0487804878048;31.0;866.75;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];21.868947916666663;3.6;4.9;7.7;12.5;5.099675940851507;1.4776590021803226;6.034135464288479;76.37471264367977;1.0365950503160422;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1141.0;14.0;53.7311499;86.8492043;227.0;2054.0;72.0;20.57830277318565;431.775;-0.0152951973080452;-1.0013255837666972;-0.1029876618741715;Груженный движется вперед;95;7530G;240;1822.0;92.0;99.0;796.0;34.0;793.9512195121952;31.0;866.8333333333334;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];22.348697916666662;4.2;3.6;7.3;11.6;5.871618196856803;1.1627630061929872;6.04561385544107;78.61685823754956;1.1153446578696544;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1159.0;12.0;53.7312987;86.8493275;228.0;2054.0;72.0;18.444850728543507;435.05;-0.0142755174875089;-0.9952075048434792;-0.1172631793616804;Груженный движется вперед;95;7530G;240;1821.0;93.0;99.5;796.0;34.0;793.8536585365854;31.0;866.9166666666666;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];22.952934027777772;3.2;4.0;9.2;9.5;6.7193698916581335;0.8281041561100986;5.994963763039575;80.86666666666838;1.4011550746629533;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1171.0;10.0;53.7314068;86.8493588;227.0;2054.0;72.0;12.209097922325832;439.25;-0.0214132762312633;-0.99214846538187;-0.1264402977465075;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;793.7560975609756;31.0;867.0;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];23.563003472222217;3.6;3.2;8.2;10.5;7.261003766418824;0.5411845801458706;5.92688607211462;83.09425287356497;1.3612681014894923;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1185.0;10.0;53.7315267;86.8494019;227.0;2054.0;72.0;13.64588079809722;434.5875;-0.017334556949117952;-0.9972468644845518;-0.1320485367594575;Груженный движется вперед;95;7530G;240;1821.25;93.0;99.5;796.0;34.0;793.6097560975609;31.0;867.125;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];24.287315972222217;3.6;3.2;7.7;11.0;7.5417057862512324;0.2665669471124458;6.002746571693471;85.40306513410141;1.6722015545610374;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1202.0;11.0;53.7316796;86.8493756;226.0;2054.0;71.6;17.108929050082775;440.7;-0.0091771183848271;-0.9941878250229428;-0.1254206179259712;Груженный движется вперед;95;7530G;240;1816.0;95.0;100.0;796.0;34.0;793.4634146341464;31.0;867.25;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];25.144232638888884;3.5;3.5;7.7;10.9;7.189797409393397;0.10163658583273258;6.005293530640664;87.69501915708996;1.7183893248395066;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1230.0;14.0;53.7319251;86.8493139;226.0;2054.0;71.6;27.62979307488017;437.65;0.020393596410727;-1.0013255837666972;-0.0892219842969307;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;796.0;34.0;793.3658536585366;31.0;867.3333333333334;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];25.87364930555555;3.6;4.3;7.5;11.2;5.0907783935872155;-0.00450370561344747;6.069425605920487;89.96398467433139;1.7476609108558057;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1252.0;16.0;53.7321217;86.8492545;227.0;2054.0;72.0;22.23260862100949;435.8;0.0020393596410727;-1.00336494340777;-0.0846334251045171;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;796.0;34.0;793.2682926829268;31.0;867.4166666666666;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];26.47892708333333;3.5;4.9;8.8;10.4;4.82145274582097;0.02392873689280492;6.15998585860999;92.24980842912072;1.6860529262974477;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1276.0;16.0;53.7323358;86.8492126;226.0;2054.0;72.0;23.993094159205047;440.575;0.0122361578464362;-1.009483022330988;-0.0907515040277353;Груженный движется вперед;95;7530G;240;1815.0;95.0;100.0;796.0;34.0;793.170731707317;31.0;867.5;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];26.968454861111105;4.0;4.7;8.6;11.0;5.136648240144223;-0.10921668270193766;6.259553301788568;94.4352490421476;1.867860326536115;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1296.0;15.0;53.7325045;86.8491253;227.0;2054.0;72.0;19.640158200350342;437.65;0.003059039461609;-1.00336494340777;-0.1050270215152442;Груженный движется вперед;95;7530G;240;1821.0;94.0;100.0;796.0;34.0;793.0731707317074;31.0;867.5833333333334;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];27.819440972222218;4.0;4.3;7.9;10.5;5.975635168727432;-0.2296669318040038;6.4667088350606665;96.58084291187944;2.037883301123017;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1332.0;12.0;53.7327947;86.8488779;227.0;2054.0;72.0;36.181071469961715;441.0;-0.0010196798205363;-0.9880697460997246;-0.130519017028653;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;792.9756097560976;31.0;867.6666666666666;49.0;876.0;46.0;24.0;46.0;872.0;50.0;/home/pi/adviser/route31;[];28.309440972222216;3.4;4.0;7.8;10.6;7.52491298450169;-0.25832030080342705;6.737482413615139;98.68045977011701;2.2304076126724848;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1346.0;11.0;53.7328944;86.8487472;228.0;2054.0;72.0;14.04495155695432;437.55;-0.0163148771285816;-0.99214846538187;-0.1366370959518711;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;792.8780487804878;31.0;867.75;49.0;876.0;46.0;24.0;46.0;872.0;49.986111111111114;/home/pi/adviser/route31;[];28.79560763888888;3.2;3.8;8.1;10.6;7.840310397761792;-0.3970957020020416;6.863557825234562;100.90727969348872;2.389078277226763;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1358.0;10.0;53.7329674;86.8486154;227.0;2054.0;71.6;11.88990451945006;433.55;-0.0081574385642908;-1.0074436626899157;-0.1407158152340165;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;796.0;34.0;792.780487804878;31.0;867.8333333333334;49.0;876.0;46.0;24.0;46.0;872.0;49.97222222222222;/home/pi/adviser/route31;[];29.39776041666666;3.2;3.5;8.5;10.5;7.951151662812355;-0.3888191036317584;6.7127027251948945;103.10114942528953;2.5338715701824652;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1369.0;10.0;53.7330271;86.8484703;226.0;2054.0;71.6;11.639086536830584;432.775;-0.0050983991026817;-0.9952075048434792;-0.1152238197206077;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;796.0;34.0;792.6829268292682;31.0;867.9166666666666;49.0;876.0;46.0;24.0;46.0;872.0;49.958333333333336;/home/pi/adviser/route31;[];29.87862152777777;3.8;3.2;7.5;10.9;6.604139831701704;-0.20368691282504442;6.562981879227355;105.26053639846964;2.702448488517546;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1383.0;12.0;53.7330772;86.84829;226.0;2054.0;71.6;13.117768639495878;433.51250000000005;-0.00407871928214535;-1.0031100234526358;-0.10094830223309875;Груженный движется вперед;95;7530G;240;1821.5;93.0;100.0;796.0;34.0;792.5365853658536;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.9375;/home/pi/adviser/route31;[];30.480722222222216;3.8;3.8;7.7;11.2;5.746584654859567;-0.10009831358658554;6.4027896641049145;107.38390804597928;2.8627488411641515;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1402.0;13.0;53.7331254;86.8480054;226.0;2054.0;71.6;19.49441920323108;437.55;0.0112164780258998;-1.0043846232283062;-0.0938105434893443;Груженный движется вперед;95;7530G;240;1821.0;93.0;99.0;796.0;34.0;792.390243902439;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.916666666666664;/home/pi/adviser/route31;[];30.96688888888888;3.5;4.2;7.9;11.1;5.3356724715262285;-0.12159590864437247;6.24505130414189;109.46973180076859;2.9847456759659794;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1418.0;14.0;53.7331473;86.8477713;227.0;2054.0;72.0;15.607494444997227;437.75;-0.0020393596410727;-1.0054043030488429;-0.1101254206179259;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;792.2926829268292;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.90277777777778;/home/pi/adviser/route31;[];31.57487499999999;3.5;4.3;8.5;10.1;6.250873681863676;-0.17393202132620744;6.175102421704817;111.5164750957878;3.036192309105135;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1438.0;13.0;53.7331669;86.8474581;227.0;2054.0;71.6;20.73987161042342;439.575;-0.0010196798205363;-1.0008157438564291;-0.0948302233098807;Груженный движется вперед;95;7530G;240;1813.0;96.0;100.0;796.0;34.0;792.1951219512196;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.888888888888886;/home/pi/adviser/route31;[];32.185395833333324;3.5;4.0;7.8;10.8;5.4127798813756245;-0.3053774942701998;6.0700534037749785;113.4559386973204;3.1044915028372193;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1455.0;11.0;53.7331724;86.8472076;227.0;2054.0;71.6;16.50722744627077;440.3;-0.0152951973080452;-1.0013255837666972;-0.1356174161313347;Груженный движется вперед;95;7530G;240;1819.0;95.0;100.0;796.0;34.0;792.0975609756098;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.875;/home/pi/adviser/route31;[];32.67461805555555;3.5;3.5;8.6;10.3;7.712197223521256;-0.5238817126125384;6.072890254280619;115.33103448276105;-3.132563106193877;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1468.0;11.0;53.7331713;86.8470017;227.0;2054.0;71.6;13.559431990254328;440.95;-0.023452635872336;-0.9890894259202612;-0.1254206179259712;Груженный движется вперед;95;7530G;240;1817.0;95.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.861111111111114;/home/pi/adviser/route31;[];33.164562499999995;3.2;4.0;9.1;9.5;7.224762805392815;-0.6223519560673187;6.034027643003416;117.13869731801013;-3.1284899641921813;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1479.0;12.0;53.7331701;86.8468469;227.0;2054.0;71.6;10.194729229147152;437.55;0.0020393596410727;-0.9850107066381156;-0.0989089425920261;Груженный движется вперед;95;7530G;240;1821.0;94.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.84722222222222;/home/pi/adviser/route31;[];34.01535416666666;3.6;4.1;8.8;10.2;5.734070025323174;-0.6925850394891584;6.054849517065483;119.00919540230136;3.0673433307677644;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1509.0;15.0;53.7331906;86.846381;227.0;2054.0;72.0;30.76508949624496;435.175;-0.0010196798205363;-1.0013255837666972;-0.1121647802589986;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.833333333333336;/home/pi/adviser/route31;[];34.49888194444444;3.6;4.4;9.1;9.4;6.39141399739377;-0.7795101940915705;5.91689440183693;120.89655172414047;3.0434938046719937;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1529.0;16.0;53.7332075;86.8460907;227.0;2054.0;72.4;19.209106266620637;435.675;-0.0101967982053635;-0.9901091057407974;-0.0968695829509534;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.81944444444444;/home/pi/adviser/route31;[];34.98296527777777;4.1;4.7;8.9;9.8;5.587584830702615;-0.8252855670267998;5.772675437342627;122.73563218391064;3.0441037326598295;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1549.0;17.0;53.7332257;86.8457761;226.0;2054.0;72.4;20.815778896721067;433.35;-0.0387478331803813;-1.0278372591006424;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1822.0;93.0;99.5;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.80555555555556;/home/pi/adviser/route31;[];35.58484027777777;4.5;4.2;9.4;9.0;3.686948271676464;-0.8749354544519448;5.644287670777198;124.52796934866163;3.025649349142139;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1568.0;18.0;53.7332455;86.8454887;227.0;2054.0;72.4;19.053689528851066;431.25;-0.0224329560517997;-1.012542061792597;-0.0744366268991536;Груженный движется вперед;95;7530G;240;1822.0;92.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.791666666666664;/home/pi/adviser/route31;[];36.064006944444436;4.4;4.4;8.7;9.9;4.203485228542276;-0.9422559023838166;5.635106344219231;126.40842911877661;3.0378922688250913;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1589.0;18.0;53.7332648;86.8451752;226.0;2054.0;72.4;20.755986218148713;433.675;-0.0132558376669725;-0.99214846538187;-0.0948302233098807;Груженный движется вперед;95;7530G;240;1822.0;93.0;99.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.77777777777778;/home/pi/adviser/route31;[];36.66633333333333;4.1;4.6;8.6;10.5;5.459299227014835;-1.1069060141212412;5.563233117757116;128.33563218391075;3.119130572298407;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1613.0;17.0;53.7332695;86.8448215;226.0;2054.0;72.4;23.297593361050627;433.55;-0.0152951973080452;-0.99214846538187;-0.0887121443866625;Груженный движется вперед;95;7530G;240;1822.0;93.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.763888888888886;/home/pi/adviser/route31;[];37.14805555555555;4.1;4.4;8.9;10.2;5.1088638276502145;-1.3047616489142988;5.571568789338347;130.24904214559663;3.120420790324883;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1632.0;16.0;53.7332733;86.8445181;226.0;2054.0;72.4;19.983856910612154;435.175;-0.0214132762312633;-1.0043846232283062;-0.0999286224125624;Груженный движется вперед;95;7530G;240;1821.0;93.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.75;/home/pi/adviser/route31;[];37.63158333333333;3.9;4.4;9.2;9.4;5.680513101804513;-1.444200478926963;5.523042233122784;132.20076628352768;3.049457474418473;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1657.0;15.0;53.7332932;86.844154;227.0;2054.0;72.4;24.07868794837168;439.825;-0.0356887937187723;-1.011522381972061;-0.1080860609768532;Груженный движется вперед;95;7530G;240;1820.0;94.0;99.5;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.736111111111114;/home/pi/adviser/route31;[];38.24245138888889;4.0;4.3;9.1;9.5;6.095423969014049;-1.5667497215630928;5.374450933092354;134.13180076628635;3.109886111904747;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1680.0;14.0;53.7332998;86.8438022;227.0;2054.0;72.4;23.17823111504788;436.55;-0.0367084735393086;-1.0013255837666972;-0.092790863668808;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.72222222222222;/home/pi/adviser/route31;[];38.84877083333333;4.0;4.1;8.9;10.0;5.290832449047083;-1.5584402724659745;5.183669940973747;136.04980842912164;-3.111532243487348;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1699.0;13.0;53.7332947;86.8435155;227.0;2054.0;72.4;18.888180038565903;441.4;-0.0305903946160905;-0.9855205465483838;-0.1172631793616804;Груженный движется вперед;95;7530G;240;1819.0;94.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.708333333333336;/home/pi/adviser/route31;[];39.46182638888889;3.6;4.2;9.3;9.6;6.782259166607444;-1.6774699805020508;5.082150927695125;137.89578544061592;-3.0896382019125452;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1713.0;13.0;53.7332882;86.8433042;227.0;2054.0;72.0;13.933240607523164;441.65;-0.0061180789232181;-1.0084633425104517;-0.1009483022330988;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.69444444444444;/home/pi/adviser/route31;[];39.95254861111111;3.5;4.6;9.6;9.6;5.716224528954032;-1.7395500404200022;4.914931884818095;139.72183908046273;-3.096006688676579;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1730.0;13.0;53.7332811;86.8430411;227.0;2054.0;72.0;17.343572702425085;437.75;-0.0418068726419904;-0.9982665443050882;-0.1172631793616804;Груженный движется вперед;95;7530G;240;1820.0;94.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.68055555555556;/home/pi/adviser/route31;[];40.4389375;3.6;4.1;9.4;9.3;6.693835445572074;-1.7907105170689646;4.7990891704067025;141.53409961686123;-3.0269384062075035;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1743.0;15.0;53.733268;86.8428488;226.0;2054.0;72.0;12.746957475392287;439.575;-0.0224329560517997;-0.9931681452024064;-0.0560823901294993;Груженный движется вперед;95;7530G;240;1812.5;96.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.666666666666664;/home/pi/adviser/route31;[];40.92735416666667;3.9;4.4;9.5;9.1;3.2311332941617823;-1.8865025245407645;4.831359443319035;143.33869731801067;-3.075088168622366;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1760.0;17.0;53.7332575;86.8425823;226.0;2054.0;72.4;17.588341370102523;433.925;-0.0326297542571632;-1.00336494340777;-0.0831039053737126;Груженный движется вперед;95;7530G;240;1822.0;92.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.65277777777778;/home/pi/adviser/route31;[];41.28895833333333;4.2;4.5;9.4;9.9;4.732237244342905;-1.9091780676377794;4.758014607189825;145.07509578544366;3.1266020872259537;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
1780.0;18.0;53.7332602;86.8422778;226.0;2054.0;72.4;20.054074441581154;429.875;-0.0351789538085041;-1.011522381972061;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1823.0;92.0;100.0;796.0;34.0;792.0;31.0;868.0;49.0;876.0;46.0;24.0;46.0;872.0;49.638888888888886;/home/pi/adviser/route31;[];41.766597222222224;4.3;4.5;9.2;9.4;4.321010141148932;-1.870408474367084;4.793575258084947;146.86053639847054;-3.1378301925717524;5.9;5.9;9.9;9.9;-;5.9;9.9;0;0;0;0;-;0.0;0;0;0;0
