len;Скорость;Широта;Долгота;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;уклон;Высота;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_point;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
312.0;9.0;53.7245158;86.8430822;180.0;2231.0;79.2;6.161992321717796;61.675;-0.15091261343938;-1.0196798205363515;-0.0571020699500356;Груженный движется вперед;95;7530G;240;1316.5;21.0;19.5;788.0;29.0;794.2420382165606;29.0;864.3333333333334;48.0;868.0;44.0;24.0;44.0;869.2857142857143;47.892857142857146;/home/pi/adviser/route30;[];6.379294227765104;5.3;7.2;14.5;6.4;3.1707496115165896;-5.153630979134926;3.9225906544973235;3.026819923371714;1.4771046110868151;6.6;6.6;14.935;10.3;point_30%;6.6;10.3;2;12;0;1;-;0.0;1;0;0;0
322.0;7.0;53.7246071;86.8430967;183.0;2231.0;79.2;10.208414370290235;127.45;-0.0101967982053635;-1.0028551034975015;-0.020393596410727;Груженный движется вперед;95;7530G;240;1003.5;49.0;87.0;788.0;29.0;794.2165605095541;29.0;864.0;48.0;868.0;44.0;24.0;44.0;869.0714285714286;47.910714285714285;/home/pi/adviser/route30;[];6.520905338876215;6.5;5.9;8.7;11.4;1.1649196398193629;-4.7775235270144405;4.241359267062303;4.018390804597788;1.0365271503504871;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
328.0;5.0;53.7246549;86.8431445;185.0;2231.0;79.2;6.182790267476673;167.60000000000002;-0.0453757520138676;-1.0054043030488429;-0.0652595085143265;Груженный движется вперед;95;7530G;240;1171.0;58.0;100.0;788.0;29.0;794.1910828025477;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.8571428571429;47.92857142857143;/home/pi/adviser/route30;[];6.707127561098437;5.1;6.4;9.4;9.4;3.7100201536923243;-4.245674631860836;4.264392705392009;5.137931034482869;1.0365277194507847;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
335.0;8.0;53.7247085;86.8431981;188.0;2231.0;78.8;6.933001145779579;362.925;-0.0183542367696543;-1.009483022330988;-0.0938105434893443;Груженный движется вперед;95;7530G;240;1518.0;98.0;100.0;788.0;29.0;794.1656050955414;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.6428571428571;47.94642857142857;/home/pi/adviser/route30;[];7.110377561098437;4.9;4.7;8.3;11.6;5.3083358087742605;-3.642045789539608;4.144152324265232;6.336398467433086;1.2555092516316815;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
348.0;13.0;53.7248226;86.843261;187.0;2231.0;78.0;13.360336543728318;434.85;-0.0061180789232181;-1.0003059039461608;-0.0836137452839808;Груженный движется вперед;95;7530G;240;1793.0;98.0;100.0;788.0;29.0;794.140127388535;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.4285714285714;47.964285714285715;/home/pi/adviser/route30;[];7.71433589443177;4.9;5.1;7.4;11.7;4.7780531023118264;-3.1571937681504907;4.044242927572867;7.561685823754951;1.33522315640782;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
368.0;18.0;53.7249949;86.8433309;188.0;2231.0;78.0;19.725478769374174;397.325;-0.0265116753339451;-0.9870500662791885;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1743.0;98.0;100.0;788.0;29.0;794.1146496815287;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.2142857142857;47.982142857142854;/home/pi/adviser/route30;[];8.155808116653992;5.8;5.6;10.7;12.1;4.428797091160511;-2.547536575310032;3.962320266569743;8.869731800766473;1.2918255982430868;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
391.0;20.0;53.7251934;86.843427;187.0;2231.0;77.6;22.985948521042904;414.0;-0.0224329560517997;-1.0135617416131335;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1826.0;88.0;100.0;788.0;29.0;794.0891719745223;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];8.615808116653993;5.1;5.8;9.4;10.7;3.7404656196572446;-1.8492857442963104;3.7402654177221835;10.246743295019376;1.2589300951665168;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
417.0;24.0;53.7254184;86.8435496;189.0;2231.0;77.6;26.316768974364415;413.525;-0.037728153359845;-1.0074436626899157;-0.0509839910268175;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;788.0;29.0;794.0636942675159;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];9.075280338876215;5.3;5.9;9.6;10.3;2.895086458098822;-1.648061889940428;3.748741174904914;11.675862068965765;1.2009316716289726;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
444.0;26.0;53.7256412;86.8436956;189.0;2231.0;77.6;26.60129062662039;410.0;-0.0418068726419904;-0.9865402263689202;-0.0530233506678902;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;788.0;29.0;794.0382165605096;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];9.416947005542882;5.1;6.4;9.2;10.4;3.0737495489626516;-1.2085452669651704;3.6357899886987246;13.203831417624802;1.2859681218154648;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
473.0;26.0;53.7258946;86.843821;190.0;2231.0;77.6;29.393093399421296;408.2;-0.0469052717446721;-1.0023452635872334;-0.0652595085143265;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;788.0;29.0;794.0127388535032;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];9.870502561098437;5.4;5.4;9.5;10.0;3.7210277751513883;-0.9559431726014082;3.599553869703232;14.829885057471579;1.2326865097486028;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
503.0;25.0;53.726147;86.843971;188.0;2231.0;77.6;29.78378427201803;406.25;-0.0285510349750178;-1.0054043030488429;-0.0723972672580809;Груженный движется вперед;95;7530G;240;1829.0;86.0;99.5;788.0;29.0;793.9872611464968;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];10.321891449987326;5.3;5.3;9.0;10.4;4.116998207158286;-1.067291231507868;3.6039038058627044;16.551724137931387;1.091094376562675;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
530.0;22.0;53.7263591;86.8441575;187.0;2231.0;77.6;26.615279536522717;418.025;-0.0397675130009177;-1.0319159783827878;-0.0632201488732537;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;788.0;29.0;793.9617834394904;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];10.786363672209548;5.5;5.9;9.4;11.7;3.5032399250672164;-0.9837184714789723;3.577267006793231;18.3655172413797;1.2740896470659484;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
554.0;22.0;53.726571;86.844267;189.0;2231.0;77.6;24.666833483242364;410.25;0.0050983991026817;-0.9931681452024064;-0.0795350260018354;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;788.0;29.0;793.9363057324841;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];11.356155338876215;5.3;5.9;8.3;12.4;4.578537250131243;-1.1363206896909825;3.558520647147388;20.26590038314219;1.1427289467183925;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
582.0;24.0;53.7267948;86.8444396;187.0;2231.0;77.6;27.384664024188854;410.25;0.023452635872336;-0.9850107066381156;-0.0713775874375446;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;788.0;29.0;793.9108280254777;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];11.811988672209548;5.4;6.0;8.1;11.8;4.143453550792005;-1.1692851241111117;3.6153052264336045;22.245977011494723;1.1880289378972289;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
611.0;26.0;53.7270352;86.8446032;188.0;2231.0;77.6;28.84936713520201;405.9;-0.0254919955134087;-0.9982665443050882;-0.0499643112062812;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;788.0;29.0;793.8853503184713;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];12.375738672209549;5.1;6.0;8.7;10.9;2.8643919334728105;-1.33789453679978;3.501764450480766;24.29731800766335;1.2240811105741543;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
650.0;29.0;53.727364;86.844804;189.0;2231.0;77.6;38.918363636678706;394.25;-0.037728153359845;-0.971754868971143;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1831.0;83.0;100.0;788.0;29.0;793.859872611465;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];12.813794227765104;5.6;6.4;9.8;11.4;3.0609721764328244;-1.3007560376264884;3.352955439003825;26.40996168582431;1.1649054069476708;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;1;0;0;0
684.0;30.0;53.7276447;86.8450079;189.0;2231.0;78.0;34.01131499622235;394.15;-0.0096869582950953;-1.005914142959111;-0.0606709493219129;Груженный движется вперед;95;7530G;240;1832.0;82.5;100.0;788.0;29.0;793.8216560509554;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];13.251738672209548;5.3;6.3;9.2;11.8;3.4514105499355554;-1.536789102666253;3.4466582398342833;28.551724137931636;1.175011831841301;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;1;0;0;0
726.0;29.0;53.7279933;86.8452541;188.0;2231.0;78.0;42.057976791174106;398.45;-0.0316100744366268;-1.0186601407158151;-0.058121749770572;Груженный движется вперед;95;7530G;240;1831.0;84.0;100.0;788.0;29.0;793.7834394904459;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];13.69446089443177;5.3;6.2;8.9;11.0;3.264020190852741;-1.3607446560475314;3.604332330771567;30.622222222222874;1.1270737286566352;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;1;0;0;0
758.0;27.0;53.7282538;86.8454634;189.0;2231.0;78.0;32.108646545039775;413.65;-0.0305903946160905;-1.0186601407158151;-0.0530233506678902;Груженный движется вперед;95;7530G;240;1827.0;88.0;100.0;788.0;29.0;793.7579617834394;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];14.154072005542881;5.6;5.9;8.9;11.4;2.978333567354817;-0.9945721916637622;3.768371594813132;32.651340996169274;1.231945286943315;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;1;0;0;0
788.0;24.0;53.7285071;86.8456143;188.0;2231.0;78.0;29.89778669811085;401.575;-0.0224329560517997;-1.015601101254206;-0.0825940654634444;Груженный движется вперед;95;7530G;240;1830.0;85.0;100.0;788.0;29.0;793.7324840764331;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];14.711815061098436;5.3;5.6;7.2;11.9;4.64823572778024;-0.6758336795145552;4.063431997603404;34.68812260536472;1.1422481295991636;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
815.0;21.0;53.7287319;86.8457879;188.0;2231.0;78.0;27.513065596459626;402.35;-0.0193739165901906;-0.9788926277148976;-0.0662791883348628;Груженный движется вперед;95;7530G;240;1830.0;85.0;99.0;788.0;29.0;793.7070063694267;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];15.158870616653992;4.7;6.0;8.9;10.8;3.8727336127788745;-0.40786433643221354;4.275013479558512;36.73563218390882;1.1509994565214001;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
841.0;22.0;53.7289404;86.8459452;188.0;2231.0;78.0;25.41747301638219;406.35;-0.0081574385642908;-1.0043846232283062;-0.0723972672580809;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;788.0;29.0;793.6815286624204;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];15.610370616653992;4.6;6.0;8.1;11.2;4.122683638812255;-0.10918598378250285;4.504846803449581;38.7969348659012;1.3017306638879698;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
863.0;22.0;53.7291322;86.8460346;188.0;2231.0;77.6;22.148347936821597;406.35;-0.0112164780258998;-1.023758539818497;-0.0856531049250535;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;788.0;29.0;793.656050955414;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];15.948995616653992;5.1;5.9;8.9;11.6;4.782246799225022;0.13351027425297604;4.981887930457733;40.808429118774804;1.1399732577788295;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
891.0;21.0;53.7293617;86.8462129;188.5;2231.0;77.2;28.117590407267553;404.92499999999995;-0.004588559192413551;-0.9901091057407974;-0.06729886815539915;Груженный движется вперед;95;7530G;240;1829.0;85.0;100.0;788.0;29.0;793.6178343949045;29.0;864.0;48.0;868.0;44.0;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];16.39891228332066;4.6;6.2;9.0;11.7;3.888438181030846;0.2828025230677784;5.559773145645494;42.909578544062214;1.0949835337668112;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
916.0;20.0;53.7295602;86.8463858;188.0;2231.0;77.2;24.858580499499087;401.45;-0.0050983991026817;-0.9829713469970428;-0.0764759865402263;Груженный движется вперед;95;7530G;240;1830.0;85.0;100.0;788.0;29.0;793.5796178343949;29.0;864.0;48.0;868.1428571428571;43.964285714285715;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];16.844967838876215;4.9;5.3;8.1;11.9;4.448638095539857;0.45906372985003674;5.853890320798421;45.10957854406225;1.2469839567856198;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
937.0;18.0;53.7297377;86.8464865;189.0;2231.0;77.2;20.84276228350695;394.15;0.0254919955134087;-1.006423982869379;-0.0968695829509534;Груженный движется вперед;95;7530G;240;1832.0;83.0;99.5;788.0;29.0;793.5541401273886;29.0;864.0;48.0;868.2857142857143;43.92857142857143;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];17.28291228332066;4.2;6.0;7.6;11.8;5.4961031519843955;0.5922336023733579;5.8953178964739354;47.309578544062305;1.2108731237899435;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
953.0;15.0;53.7298784;86.846576;189.0;2231.0;76.8;16.73525134404477;406.6;0.0265116753339451;-0.9809319873559702;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;788.0;29.0;793.5286624203821;29.0;864.0;48.0;868.4285714285714;43.892857142857146;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];17.734690061098437;4.0;5.6;8.3;11.6;6.050214224437171;0.8610112649807903;5.837188778864513;49.36781609195506;1.0365830471972755;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
970.0;12.0;53.7300042;86.8467018;189.0;2231.0;76.4;16.271329431872925;381.7;-0.0183542367696543;-0.9952075048434792;-0.1427551748750892;Груженный движется вперед;95;7530G;240;1835.0;79.0;100.0;788.0;29.0;793.5031847133758;29.0;864.0;48.0;868.5714285714286;43.857142857142854;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];18.264828949987326;3.7;5.1;8.2;11.7;8.161605100120392;1.2647352557989537;5.750726891670333;51.275862068966596;0.8318838732041665;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
984.0;11.0;53.730099;86.8468478;188.0;2231.0;76.0;14.276590531739876;410.0;0.0428265524625267;-0.9901091057407974;-0.1294993372081166;Груженный движется вперед;95;7530G;240;1828.0;86.0;100.0;788.0;29.0;793.4777070063694;29.0;864.0;48.0;868.7142857142857;43.82142857142857;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];18.72038450554288;3.2;5.1;6.8;12.3;7.444705014694111;1.566728404379528;5.594915390979374;53.045977011495374;0.9037184708012774;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
995.0;11.0;53.7301763;86.8469507;187.0;2231.0;75.2;10.953139758724404;412.125;0.1254206179259712;-0.9972468644845518;-0.1029876618741715;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;788.1428571428571;29.017857142857142;793.452229299363;29.0;864.0;48.0;868.8571428571429;43.785714285714285;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];19.178301172209547;3.1;5.5;4.9;14.4;5.850383388141484;1.8030667665294915;5.352292044682082;54.6444444444456;0.746656354722485;6.6;6.6;10.3;14.935;point_30%;6.6;10.3;3;0;0;0;-;0.0;0;0;0;0
1010.0;12.0;53.7302692;86.8471204;187.0;2231.0;74.8;15.226656473127145;421.9;0.0509839910268175;-0.9941878250229428;-0.1244009381054349;Груженный движется вперед;95;7530G;240;1825.0;90.0;99.0;788.2857142857143;29.035714285714285;793.4267515923567;29.0;864.0;48.0;869.0;43.75;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];19.647078949987325;3.1;5.9;7.6;12.7;7.122985132350126;2.081503350953269;5.215089187289626;56.1486590038326;0.8728150202291822;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1028.0;13.0;53.7303917;86.8472941;189.0;2231.0;74.8;17.79943981864985;413.3;0.0163148771285816;-0.9758335882532884;-0.133578056490262;Груженный движется вперед;95;7530G;240;1827.0;87.0;99.0;788.4285714285714;29.053571428571427;793.4012738853503;29.0;864.0;48.0;869.1428571428571;43.714285714285715;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];20.106301172209548;3.0;5.5;9.2;10.4;7.793476816019594;2.267193432501485;5.149000894385473;57.63601532567171;0.707687654181777;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1041.0;12.0;53.7304704;86.8474496;189.0;2231.0;74.8;13.476840645304048;415.7;0.0142755174875089;-0.9931681452024064;-0.1040073416947078;Груженный движется вперед;95;7530G;240;1826.0;88.0;100.0;788.5714285714286;29.071428571428573;793.375796178344;29.0;864.0;48.0;869.2857142857143;43.67857142857143;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];20.568190061098438;3.3;5.3;8.1;11.2;5.977769871076953;2.2573679719882707;4.992634686188288;59.1187739463614;0.4497461677811059;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1057.0;12.0;53.7305318;86.8476646;189.0;2231.0;74.8;15.722504767693449;418.025;0.0387478331803813;-1.0008157438564291;-0.1284796573875803;Груженный движется вперед;95;7530G;240;1825.0;89.0;100.0;788.7142857142857;29.089285714285715;793.3503184713376;29.0;864.0;48.0;869.4285714285714;43.642857142857146;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];21.148780338876215;3.2;5.4;8.3;11.2;7.309914048333556;2.15396505010682;4.913865109770634;60.59003831417752;0.42791915143965564;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1070.0;12.0;53.7305791;86.8478399;188.0;2231.0;74.8;12.688646640751488;409.2000000000001;0.0132558376669725;-0.9768532680738248;-0.1091057407973896;Груженный движется вперед;95;7530G;240;1828.0;87.0;100.0;788.8571428571429;29.107142857142858;793.3248407643312;29.0;864.0;48.0;869.5714285714286;43.607142857142854;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];21.603447005542883;3.9;5.5;8.0;11.3;6.372429088038055;1.9545467919615527;4.88145731688272;61.9984674329515;0.3907955727513963;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1084.0;14.0;53.7306286;86.848043;187.0;2231.0;75.2;14.465944318661927;222.97500000000005;0.0163148771285816;-0.971754868971143;-0.0173345569491179;Груженный движется вперед;95;7530G;240;1306.0;50.5;60.0;789.0;29.125;793.2993630573249;29.0;864.0;48.0;869.7142857142857;43.57142857142857;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];21.851197005542883;6.0;7.7;7.2;11.9;1.0218129622332794;1.741603326636217;4.918004115406204;63.359386973181415;0.3398736199378263;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1100.0;12.0;53.730676;86.8482696;187.0;2231.0;76.0;15.82832751443978;36.75;0.0326297542571632;-1.006423982869379;0.0479249515652085;Груженный движется вперед;95;7530G;240;1307.0;14.0;20.0;789.1428571428571;29.142857142857142;793.2738853503184;29.0;864.0;48.0;869.8571428571429;43.535714285714285;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];21.881822005542883;6.7;8.3;7.8;11.8;-2.724881396959533;1.4611011455409695;5.054323740047005;64.59616858237685;0.30899946030459713;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1111.0;9.0;53.7307058;86.8484274;187.0;2231.0;76.4;10.908671650739366;127.65;0.037728153359845;-1.0023452635872336;-0.0061180789232181;Груженный движется вперед;95;7530G;240;1114.0;41.5;60.0;789.2857142857143;29.160714285714285;793.2484076433121;29.0;864.0;48.0;870.0;43.5;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];22.023655338876218;5.8;7.2;7.3;11.9;0.349468110166524;1.2361617739984427;5.054688321951813;65.85440613026958;0.303644643282148;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1120.0;9.0;53.7307291;86.8485531;188.0;2231.0;76.4;8.674898110676244;218.55;0.0367084735393086;-1.0013255837666972;-0.0520036708473539;Груженный движется вперед;95;7530G;240;1295.0;69.0;100.0;789.4285714285714;29.178571428571427;793.2229299363057;29.0;864.0;48.0;870.1428571428571;43.464285714285715;24.0;44.0;868.0;48.0;/home/pi/adviser/route30;[];22.26648867220955;4.6;6.2;7.7;11.8;2.9709832089028687;1.0170014397595752;5.029220568473315;67.14636015325813;0.45156514431012273;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1130.0;11.0;53.7307703;86.8486967;188.0;2231.0;76.4;10.510357543154415;431.85;0.0387478331803813;-1.012542061792597;-0.0999286224125624;Груженный движется вперед;95;7530G;240;1783.0;98.0;100.0;789.5714285714286;29.196428571428573;793.1974522292994;29.0;864.0;48.0;870.2857142857143;43.42857142857143;24.0;44.00709219858156;868.0;48.0;/home/pi/adviser/route30;[];22.86628033887622;3.9;6.0;8.3;12.2;5.632220686356946;0.6884357284510136;5.036675093134691;68.48429118774092;0.564972285227199;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1146.0;14.0;53.7308471;86.8489015;188.0;2231.0;76.0;15.96866328437737;402.45;0.023452635872336;-1.0227388599979603;-0.1111451004384623;Груженный движется вперед;95;7530G;240;1830.0;85.0;100.0;789.7142857142857;29.214285714285715;793.171974522293;29.0;864.0;48.0;870.4285714285714;43.392857142857146;24.0;44.01418439716312;868.0;48.0;/home/pi/adviser/route30;[];23.313447005542887;3.7;6.0;8.3;12.3;6.200603217873053;0.4019890919121501;4.990498089650558;69.88045977011642;0.7806485008912666;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1163.0;13.0;53.7309558;86.849087;189.0;2231.0;75.6;17.194765595769237;404.7;0.0005098399102681;-1.0135617416131335;-0.1142041399000713;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;790.0;29.25;793.1210191082803;29.0;864.0;48.0;870.7142857142857;43.32142857142857;24.0;44.02836879432624;868.0;48.0;/home/pi/adviser/route30;[];23.87553033887622;4.5;5.0;8.0;12.6;6.428746942314971;0.02111754914170872;5.086214648356659;71.34712643678311;1.0973690554189368;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1187.0;12.0;53.7311468;86.8492524;189.0;2231.0;75.6;23.890039621377007;410.0;-0.0163148771285816;-0.986030386458652;-0.1488732537983073;Груженный движется вперед;95;7530G;240;1827.0;87.0;100.0;790.2857142857143;29.285714285714285;793.0700636942676;29.0;864.0;48.0;871.0;43.25;24.0;44.04255319148936;868.0;48.0;/home/pi/adviser/route30;[];24.331085894431776;4.4;4.5;6.9;12.4;8.584650027121581;-0.1493574431861357;5.263320987959171;72.89655172413947;1.2426774744915936;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1201.0;11.0;53.7312674;86.8493218;189.0;2231.0;75.6;14.181964521240099;406.25;-0.0270215152442133;-0.9931681452024064;-0.1345977363107984;Груженный движется вперед;95;7530G;240;1829.0;86.0;100.0;790.4285714285714;29.303571428571427;793.0445859872611;29.0;864.0;48.0;871.1428571428571;43.214285714285715;24.0;44.04964539007092;868.0;48.0;/home/pi/adviser/route30;[];24.782474783320666;3.7;4.5;9.2;11.0;7.715089028069384;-0.06967246893329795;5.421472378833143;74.47432950191728;1.4007776145891497;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
1214.0;10.0;53.7313756;86.8493532;189.0;2231.0;75.6;12.221183209048826;380.55;-0.0509839910268175;-0.9992862241256244;-0.1121647802589986;Груженный движется вперед;95;7530G;240;1835.0;80.0;99.5;790.5714285714286;29.321428571428573;793.0191082802547;29.0;864.0;48.0;871.2857142857143;43.17857142857143;24.0;44.05673758865248;868.0;48.0;/home/pi/adviser/route30;[];25.205308116654;4.4;4.1;8.0;11.0;6.396102425392637;-0.12636396917631548;5.718439623232918;76.13716475095946;1.6069491205020068;6.6;6.6;10.3;10.3;-;6.6;10.3;0;0;0;0;-;0.0;0;0;0;0
